internal_project_id,reporting_date,planned_progress_pct,physical_progress_pct,progress_gap_pct,planned_expenditure_cr,period_expenditure_cr,cumulative_expenditure_cr,milestones_planned,milestones_completed,delay_days
PAI-01039,2024-12-01,41.47,30.19,11.28,4.76,0.78,5.2,5,3,9
PAI-01039,2025-01-01,51.5,45.91,5.58,5.91,0.3,5.5,5,0,23
PAI-01039,2025-02-01,57.45,48.92,8.53,6.6,0.49,5.99,5,2,5
PAI-01039,2025-03-01,62.08,53.63,8.46,7.13,0.29,6.28,5,2,39
PAI-01039,2025-04-01,61.37,51.56,9.81,7.04,0.5,6.78,5,2,50
PAI-01039,2025-05-01,64.45,57.03,7.41,7.4,0.79,7.57,5,3,31
PAI-01039,2025-06-01,59.77,49.06,10.71,6.86,0.72,8.29,5,3,11
PAI-01039,2025-07-01,73.97,63.61,10.36,8.49,0.28,8.57,5,4,50
PAI-01039,2025-08-01,87.91,80.08,7.83,10.09,0.41,8.98,5,4,44
PAI-01039,2025-09-01,91.44,85.4,6.04,10.5,0.3,9.28,5,3,20
PAI-01039,2025-10-01,77.98,65.86,12.12,8.95,0.28,9.56,5,3,47
PAI-01039,2025-11-01,98.74,90.42,8.32,11.34,0.57,10.13,5,3,50
PAI-01039,2025-12-01,82.17,71.36,10.81,9.43,0.31,10.44,5,3,59
PAI-01039,2026-01-01,87.95,75.19,12.77,10.1,0.75,11.19,5,4,32
PAI-01039,2026-02-01,100.0,89.52,10.48,11.48,0.55,11.74,5,4,45
PAI-01039,2026-03-01,100.0,90.26,9.74,11.48,0.35,12.09,5,4,58
PAI-01040,2024-04-01,5.26,0.0,5.26,2.5,3.49,3.49,5,0,36
PAI-01040,2024-05-01,7.72,0.0,7.72,3.67,2.94,6.43,5,0,0
PAI-01040,2024-06-01,11.71,3.42,8.29,5.57,1.54,7.97,5,0,18
PAI-01040,2024-07-01,16.96,6.08,10.88,8.07,4.02,11.99,5,0,56
PAI-01040,2024-08-01,20.85,9.69,11.16,9.92,1.74,13.73,5,0,37
PAI-01040,2024-09-01,25.72,12.62,13.11,12.24,1.44,15.17,5,0,18
PAI-01040,2024-10-01,26.87,13.65,13.22,12.78,2.36,17.53,5,0,36
PAI-01040,2024-11-01,37.41,25.94,11.47,17.79,2.76,20.29,5,1,48
PAI-01040,2024-12-01,37.94,29.83,8.11,18.05,1.42,21.71,5,2,50
PAI-01040,2025-01-01,51.13,37.14,13.98,24.32,3.02,24.73,5,3,36
PAI-01040,2025-02-01,56.14,43.19,12.95,26.71,1.83,26.56,5,2,21
PAI-01040,2025-03-01,46.89,34.23,12.66,22.31,2.76,29.32,5,2,29
PAI-01040,2025-04-01,63.99,51.32,12.67,30.44,1.88,31.2,5,2,54
PAI-01040,2025-05-01,63.9,48.93,14.97,30.4,0.8,32.0,5,3,33
PAI-01040,2025-06-01,80.14,65.3,14.84,38.12,1.11,33.11,5,2,24
PAI-01040,2025-07-01,83.95,71.36,12.59,39.94,1.11,34.22,5,1,0
PAI-01040,2025-08-01,72.68,58.43,14.25,34.58,2.01,36.23,5,2,46
PAI-01040,2025-09-01,71.04,57.06,13.98,33.79,3.15,39.38,5,2,64
PAI-01040,2025-10-01,78.24,64.22,14.02,37.22,1.84,41.22,5,3,52
PAI-01040,2025-11-01,88.13,70.52,17.61,41.92,1.6,42.82,5,5,53
PAI-01040,2025-12-01,100.0,86.37,13.63,47.57,1.93,44.75,5,4,30
PAI-01040,2026-01-01,96.27,85.16,11.12,45.8,1.99,46.74,5,4,43
PAI-01040,2026-02-01,100.0,86.24,13.76,47.57,1.98,48.72,5,5,49
PAI-01040,2026-03-01,96.98,83.59,13.4,46.13,3.95,52.67,5,5,27
PAI-01041,2024-04-01,4.2,2.14,2.06,1.53,1.19,1.19,5,1,0
PAI-01041,2024-05-01,9.92,7.1,2.81,3.62,1.69,2.88,5,1,0
PAI-01041,2024-06-01,15.9,15.9,0.0,5.8,2.21,5.09,5,0,2
PAI-01041,2024-07-01,18.05,14.81,3.24,6.59,1.39,6.48,5,1,0
PAI-01041,2024-08-01,21.73,21.73,0.0,7.93,1.68,8.16,5,0,18
PAI-01041,2024-09-01,23.5,21.79,1.72,8.58,1.47,9.63,5,0,21
PAI-01041,2024-10-01,28.77,24.16,4.61,10.5,2.25,11.88,5,4,29
PAI-01041,2024-11-01,40.12,40.12,0.0,14.64,1.28,13.16,5,1,0
PAI-01041,2024-12-01,36.66,35.17,1.49,13.38,0.96,14.12,5,2,28
PAI-01041,2025-01-01,50.09,46.56,3.53,18.28,1.04,15.16,5,1,0
PAI-01041,2025-02-01,54.7,52.31,2.39,19.96,1.63,16.79,5,1,33
PAI-01041,2025-03-01,62.6,62.13,0.47,22.84,2.44,19.23,5,0,0
PAI-01041,2025-04-01,67.98,66.02,1.96,24.8,1.57,20.8,5,4,5
PAI-01041,2025-05-01,75.22,73.85,1.37,27.45,2.79,23.59,5,2,30
PAI-01041,2025-06-01,72.1,71.82,0.28,26.31,1.35,24.94,5,2,0
PAI-01041,2025-07-01,65.37,63.71,1.66,23.85,1.24,26.18,5,3,21
PAI-01041,2025-08-01,67.42,65.33,2.09,24.6,1.0,27.18,5,3,0
PAI-01041,2025-09-01,90.58,90.57,0.0,33.05,1.67,28.85,5,3,0
PAI-01041,2025-10-01,97.03,91.64,5.38,35.4,2.9,31.75,5,4,17
PAI-01041,2025-11-01,92.54,92.54,0.0,33.77,1.55,33.3,5,3,6
PAI-01041,2025-12-01,85.72,81.64,4.07,31.28,2.1,35.4,5,3,0
PAI-01041,2026-01-01,99.86,93.18,6.68,36.44,2.13,37.53,5,3,13
PAI-01041,2026-02-01,94.82,94.82,0.0,34.6,1.88,39.41,5,4,0
PAI-01041,2026-03-01,100.0,99.27,0.73,36.49,1.46,40.87,5,5,3
PAI-01042,2024-04-01,5.2,2.53,2.67,1.27,1.57,1.57,6,1,2
PAI-01042,2024-05-01,8.42,7.35,1.07,2.06,0.93,2.5,6,0,0
PAI-01042,2024-06-01,15.23,14.14,1.08,3.72,2.35,4.85,6,0,4
PAI-01042,2024-07-01,15.75,12.0,3.75,3.85,1.44,6.29,6,0,9
PAI-01042,2024-08-01,25.89,23.49,2.39,6.33,0.88,7.17,6,0,4
PAI-01042,2024-09-01,27.12,23.71,3.41,6.63,0.76,7.93,6,2,10
PAI-01042,2024-10-01,26.83,25.01,1.83,6.56,0.84,8.77,6,1,0
PAI-01042,2024-11-01,35.3,34.56,0.74,8.63,0.67,9.44,6,1,0
PAI-01042,2024-12-01,45.54,45.54,0.0,11.13,2.16,11.6,6,2,0
PAI-01042,2025-01-01,40.61,37.49,3.12,9.93,0.83,12.43,6,3,4
PAI-01042,2025-02-01,42.91,42.44,0.47,10.49,1.07,13.5,6,2,0
PAI-01042,2025-03-01,47.78,45.04,2.74,11.68,0.96,14.46,6,2,0
PAI-01042,2025-04-01,58.21,54.02,4.19,14.23,0.8,15.26,6,3,23
PAI-01042,2025-05-01,74.32,72.79,1.53,18.16,1.73,16.99,6,2,3
PAI-01042,2025-06-01,66.08,64.17,1.91,16.15,0.91,17.9,6,3,16
PAI-01042,2025-07-01,66.38,65.64,0.73,16.22,1.3,19.2,6,3,0
PAI-01042,2025-08-01,83.18,78.24,4.94,20.33,0.97,20.17,6,3,0
PAI-01042,2025-09-01,77.57,74.0,3.58,18.96,1.2,21.37,6,4,7
PAI-01042,2025-10-01,74.05,73.34,0.71,18.1,0.5,21.87,6,5,11
PAI-01042,2025-11-01,92.87,92.87,0.0,22.7,1.13,23.0,6,5,0
PAI-01042,2025-12-01,90.3,87.03,3.27,22.07,1.02,24.02,6,4,0
PAI-01042,2026-01-01,84.97,84.97,0.0,20.77,1.07,25.09,6,5,0
PAI-01042,2026-02-01,100.0,100.0,0.0,24.44,0.98,26.07,6,6,0
PAI-01042,2026-03-01,100.0,98.62,1.38,24.44,0.92,26.99,6,6,2
PAI-01043,2024-04-01,5.2,2.2,2.99,0.23,0.18,0.18,6,0,18
PAI-01043,2024-05-01,10.32,8.43,1.89,0.46,0.3,0.48,6,0,36
PAI-01043,2024-06-01,11.89,4.25,7.63,0.53,0.17,0.65,6,1,8
PAI-01043,2024-07-01,18.92,15.01,3.92,0.85,0.23,0.88,6,2,21
PAI-01043,2024-08-01,26.42,23.88,2.54,1.19,0.26,1.14,6,0,5
PAI-01043,2024-09-01,28.67,24.44,4.22,1.29,0.2,1.34,6,2,41
PAI-01043,2024-10-01,31.47,27.81,3.66,1.41,0.41,1.75,6,0,2
PAI-01043,2024-11-01,39.61,32.79,6.82,1.78,0.21,1.96,6,2,21
PAI-01043,2024-12-01,42.12,37.39,4.73,1.89,0.15,2.11,6,1,39
PAI-01043,2025-01-01,46.34,41.74,4.6,2.08,0.17,2.28,6,3,0
PAI-01043,2025-02-01,58.21,51.54,6.68,2.61,0.08,2.36,6,2,28
PAI-01043,2025-03-01,55.93,50.73,5.2,2.51,0.18,2.54,6,2,23
PAI-01043,2025-04-01,52.74,48.67,4.07,2.37,0.21,2.75,6,3,10
PAI-01043,2025-05-01,55.5,46.93,8.57,2.49,0.15,2.9,6,3,22
PAI-01043,2025-06-01,76.21,68.51,7.7,3.42,0.29,3.19,6,3,41
PAI-01043,2025-07-01,68.84,64.05,4.78,3.09,0.1,3.29,6,2,9
PAI-01043,2025-08-01,90.64,84.75,5.89,4.07,0.11,3.4,6,2,29
PAI-01043,2025-09-01,83.35,78.31,5.05,3.74,0.58,3.98,6,5,11
PAI-01043,2025-10-01,100.0,93.61,6.39,4.49,0.19,4.17,6,5,44
PAI-01043,2025-11-01,97.73,86.44,11.29,4.39,0.15,4.32,6,3,10
PAI-01043,2025-12-01,82.04,74.36,7.68,3.68,0.13,4.45,6,5,14
PAI-01043,2026-01-01,89.25,85.46,3.8,4.01,0.34,4.79,6,5,1
PAI-01043,2026-02-01,100.0,91.9,8.1,4.49,0.17,4.96,6,4,53
PAI-01043,2026-03-01,92.88,83.85,9.02,4.17,0.16,5.12,6,6,30
PAI-01044,2024-04-01,4.56,0.0,4.56,0.7,0.29,0.29,6,1,28
PAI-01044,2024-05-01,10.55,0.0,10.55,1.62,0.29,0.58,6,0,51
PAI-01044,2024-06-01,15.01,0.0,15.01,2.3,0.29,0.87,6,1,26
PAI-01044,2024-07-01,20.77,0.0,20.77,3.18,0.45,1.32,6,0,81
PAI-01044,2024-08-01,22.39,1.24,21.15,3.43,0.41,1.73,6,2,70
PAI-01044,2024-09-01,28.53,5.12,23.41,4.37,0.88,2.61,6,1,96
PAI-01044,2024-10-01,28.6,3.87,24.73,4.38,0.54,3.15,6,2,56
PAI-01044,2024-11-01,38.45,16.72,21.73,5.89,0.47,3.62,6,1,62
PAI-01044,2024-12-01,38.69,16.18,22.51,5.93,0.34,3.96,6,2,112
PAI-01044,2025-01-01,53.39,27.45,25.94,8.18,0.59,4.55,6,1,81
PAI-01044,2025-02-01,59.15,34.56,24.58,9.07,0.59,5.14,6,2,83
PAI-01044,2025-03-01,52.88,25.26,27.61,8.11,0.67,5.81,6,2,97
PAI-01044,2025-04-01,59.49,31.22,28.28,9.12,0.91,6.72,6,2,92
PAI-01044,2025-05-01,73.46,45.26,28.2,11.26,0.58,7.3,6,3,94
PAI-01044,2025-06-01,73.74,45.15,28.59,11.3,0.23,7.53,6,3,71
PAI-01044,2025-07-01,83.82,58.95,24.87,12.85,0.5,8.03,6,3,69
PAI-01044,2025-08-01,68.02,37.18,30.84,10.43,0.49,8.52,6,5,109
PAI-01044,2025-09-01,73.94,42.37,31.58,11.34,0.36,8.88,6,3,105
PAI-01044,2025-10-01,79.48,47.76,31.72,12.18,0.55,9.43,6,4,88
PAI-01044,2025-11-01,76.87,44.8,32.07,11.78,0.28,9.71,6,5,100
PAI-01044,2025-12-01,100.0,63.62,36.38,15.33,0.39,10.1,6,4,102
PAI-01044,2026-01-01,100.0,65.17,34.83,15.33,0.41,10.51,6,5,119
PAI-01044,2026-02-01,97.91,63.5,34.41,15.01,0.24,10.75,6,4,75
PAI-01044,2026-03-01,100.0,65.76,34.24,15.33,0.28,11.03,6,6,99
PAI-01045,2024-04-01,4.59,0.0,4.59,1.74,1.75,1.75,8,1,22
PAI-01045,2024-05-01,9.88,5.14,4.73,3.75,1.79,3.54,8,0,32
PAI-01045,2024-06-01,15.86,12.73,3.13,6.02,1.65,5.19,8,1,2
PAI-01045,2024-07-01,19.15,15.15,4.0,7.27,1.17,6.36,8,1,10
PAI-01045,2024-08-01,21.89,18.16,3.73,8.31,1.35,7.71,8,0,35
PAI-01045,2024-09-01,26.83,22.61,4.22,10.19,2.13,9.84,8,2,40
PAI-01045,2024-10-01,34.72,26.84,7.88,13.18,2.44,12.28,8,2,25
PAI-01045,2024-11-01,40.93,34.32,6.61,15.54,1.22,13.5,8,4,24
PAI-01045,2024-12-01,35.83,32.33,3.5,13.6,1.46,14.96,8,2,14
PAI-01045,2025-01-01,49.06,40.16,8.9,18.63,1.71,16.67,8,3,15
PAI-01045,2025-02-01,55.78,49.65,6.13,21.18,1.66,18.33,8,3,0
PAI-01045,2025-03-01,63.56,54.1,9.46,24.13,0.96,19.29,8,2,61
PAI-01045,2025-04-01,57.03,51.5,5.53,21.66,1.49,20.78,8,4,22
PAI-01045,2025-05-01,67.35,56.82,10.53,25.57,1.2,21.98,8,4,9
PAI-01045,2025-06-01,76.42,67.87,8.55,29.02,1.55,23.53,8,5,6
PAI-01045,2025-07-01,71.71,63.7,8.01,27.23,1.42,24.95,8,5,0
PAI-01045,2025-08-01,79.98,72.73,7.24,30.37,1.5,26.45,8,5,59
PAI-01045,2025-09-01,81.7,69.72,11.99,31.02,1.63,28.08,8,5,33
PAI-01045,2025-10-01,100.0,93.31,6.69,37.97,1.22,29.3,8,6,56
PAI-01045,2025-11-01,100.0,92.67,7.33,37.97,0.91,30.21,8,7,52
PAI-01045,2025-12-01,82.69,72.46,10.23,31.4,1.87,32.08,8,8,0
PAI-01045,2026-01-01,84.85,77.58,7.27,32.22,0.68,32.76,8,6,17
PAI-01045,2026-02-01,100.0,89.74,10.26,37.97,2.56,35.32,8,8,18
PAI-01045,2026-03-01,100.0,89.8,10.2,37.97,1.94,37.26,8,7,16
PAI-01046,2024-04-01,4.97,0.0,4.97,3.26,2.82,2.82,5,1,1
PAI-01046,2024-05-01,10.75,2.2,8.55,7.06,4.39,7.21,5,1,19
PAI-01046,2024-06-01,15.15,5.85,9.29,9.94,3.57,10.78,5,1,0
PAI-01046,2024-07-01,17.38,8.18,9.2,11.41,2.1,12.88,5,1,30
PAI-01046,2024-08-01,21.59,10.45,11.15,14.18,1.1,13.98,5,1,48
PAI-01046,2024-09-01,23.12,12.89,10.23,15.18,1.7,15.68,5,1,27
PAI-01046,2024-10-01,34.75,26.41,8.34,22.81,3.0,18.68,5,0,1
PAI-01046,2024-11-01,35.88,28.13,7.76,23.56,3.57,22.25,5,0,21
PAI-01046,2024-12-01,48.55,41.03,7.52,31.88,1.95,24.2,5,1,17
PAI-01046,2025-01-01,40.65,29.39,11.26,26.68,3.21,27.41,5,2,0
PAI-01046,2025-02-01,49.25,39.2,10.05,32.33,2.6,30.01,5,1,34
PAI-01046,2025-03-01,64.19,55.21,8.98,42.14,1.96,31.97,5,3,26
PAI-01046,2025-04-01,60.74,49.07,11.67,39.88,3.41,35.38,5,1,45
PAI-01046,2025-05-01,67.76,55.32,12.44,44.49,5.66,41.04,5,2,38
PAI-01046,2025-06-01,74.18,66.22,7.96,48.7,3.71,44.75,5,3,27
PAI-01046,2025-07-01,83.48,72.23,11.25,54.81,2.05,46.8,5,3,53
PAI-01046,2025-08-01,69.28,55.86,13.42,45.48,1.79,48.59,5,2,46
PAI-01046,2025-09-01,75.55,66.29,9.26,49.6,2.94,51.53,5,3,52
PAI-01046,2025-10-01,86.8,75.57,11.22,56.98,2.16,53.69,5,3,17
PAI-01046,2025-11-01,92.0,77.78,14.22,60.4,3.87,57.56,5,3,58
PAI-01046,2025-12-01,100.0,86.52,13.48,65.65,1.64,59.2,5,4,47
PAI-01046,2026-01-01,89.19,78.49,10.7,58.55,2.17,61.37,5,5,30
PAI-01046,2026-02-01,100.0,88.67,11.33,65.65,2.54,63.91,5,4,0
PAI-01046,2026-03-01,100.0,86.46,13.54,65.65,3.2,67.11,5,5,36
PAI-01047,2024-04-01,4.81,4.38,0.44,1.77,1.79,1.79,8,0,0
PAI-01047,2024-05-01,10.1,7.57,2.53,3.72,1.49,3.28,8,0,33
PAI-01047,2024-06-01,13.07,12.07,1.01,4.81,1.37,4.65,8,1,0
PAI-01047,2024-07-01,17.35,17.08,0.27,6.39,1.32,5.97,8,1,35
PAI-01047,2024-08-01,19.52,19.52,0.0,7.19,1.27,7.24,8,2,0
PAI-01047,2024-09-01,27.22,25.5,1.72,10.02,1.08,8.32,8,1,0
PAI-01047,2024-10-01,28.43,27.68,0.76,10.47,2.53,10.85,8,3,1
PAI-01047,2024-11-01,37.7,37.59,0.11,13.88,1.9,12.75,8,4,17
PAI-01047,2024-12-01,42.37,39.65,2.72,15.6,3.45,16.2,8,1,23
PAI-01047,2025-01-01,40.95,40.95,0.0,15.08,1.73,17.93,8,1,0
PAI-01047,2025-02-01,54.52,52.36,2.16,20.07,1.66,19.59,8,3,0
PAI-01047,2025-03-01,57.06,56.87,0.19,21.01,1.44,21.03,8,4,0
PAI-01047,2025-04-01,50.94,50.94,0.0,18.75,0.93,21.96,8,3,1
PAI-01047,2025-05-01,64.01,62.53,1.48,23.57,1.18,23.14,8,6,1
PAI-01047,2025-06-01,73.17,73.17,0.0,26.94,1.76,24.9,8,5,0
PAI-01047,2025-07-01,83.07,81.85,1.22,30.59,2.55,27.45,8,7,0
PAI-01047,2025-08-01,87.44,87.44,0.0,32.19,2.37,29.82,8,4,0
PAI-01047,2025-09-01,91.63,91.63,0.0,33.74,2.49,32.31,8,7,9
PAI-01047,2025-10-01,78.41,76.52,1.89,28.87,1.24,33.55,8,6,0
PAI-01047,2025-11-01,84.76,84.21,0.56,31.21,2.02,35.57,8,5,0
PAI-01047,2025-12-01,100.0,100.0,0.0,36.82,1.53,37.1,8,7,24
PAI-01047,2026-01-01,100.0,100.0,0.0,36.82,0.76,37.86,8,6,0
PAI-01047,2026-02-01,100.0,100.0,0.0,36.82,2.03,39.89,8,8,0
PAI-01047,2026-03-01,100.0,100.0,0.0,36.82,3.74,43.63,8,8,5
PAI-01048,2024-04-01,4.83,1.44,3.39,4.53,3.98,3.98,8,0,0
PAI-01048,2024-05-01,8.24,5.51,2.72,7.72,6.88,10.86,8,1,44
PAI-01048,2024-06-01,11.49,8.99,2.49,10.76,4.46,15.32,8,0,0
PAI-01048,2024-07-01,21.39,18.48,2.91,20.04,4.25,19.57,8,2,0
PAI-01048,2024-08-01,25.93,23.51,2.42,24.3,3.57,23.14,8,1,0
PAI-01048,2024-09-01,31.97,28.54,3.43,29.96,3.37,26.51,8,1,14
PAI-01048,2024-10-01,30.0,28.38,1.62,28.12,5.61,32.12,8,2,32
PAI-01048,2024-11-01,31.63,28.46,3.18,29.65,4.86,36.98,8,2,31
PAI-01048,2024-12-01,39.84,39.47,0.37,37.34,2.84,39.82,8,2,0
PAI-01048,2025-01-01,45.13,42.61,2.52,42.3,5.13,44.95,8,3,14
PAI-01048,2025-02-01,53.93,52.44,1.49,50.54,3.88,48.83,8,4,6
PAI-01048,2025-03-01,56.05,56.05,0.0,52.53,4.74,53.57,8,3,13
PAI-01048,2025-04-01,58.52,58.52,0.0,54.85,4.75,58.32,8,4,0
PAI-01048,2025-05-01,63.54,60.87,2.66,59.55,4.47,62.79,8,5,0
PAI-01048,2025-06-01,68.18,64.8,3.38,63.89,3.91,66.7,8,6,0
PAI-01048,2025-07-01,82.34,82.34,0.0,77.17,6.24,72.94,8,5,0
PAI-01048,2025-08-01,68.11,63.89,4.22,63.83,6.63,79.57,8,6,19
PAI-01048,2025-09-01,83.14,78.6,4.54,77.92,2.12,81.69,8,6,31
PAI-01048,2025-10-01,98.98,98.98,0.0,92.76,4.23,85.92,8,6,0
PAI-01048,2025-11-01,100.0,94.9,5.1,93.72,3.53,89.45,8,6,12
PAI-01048,2025-12-01,100.0,100.0,0.0,93.72,1.5,90.95,8,7,0
PAI-01048,2026-01-01,99.89,97.5,2.4,93.62,5.26,96.21,8,7,0
PAI-01048,2026-02-01,94.83,94.83,0.0,88.88,5.87,102.08,8,6,0
PAI-01048,2026-03-01,100.0,97.96,2.04,93.72,3.75,105.83,8,8,0
PAI-01049,2024-04-01,4.94,4.16,0.78,1.44,0.86,0.86,8,0,33
PAI-01049,2024-05-01,9.19,6.83,2.36,2.69,0.8,1.66,8,0,0
PAI-01049,2024-06-01,13.87,11.1,2.77,4.05,1.8,3.46,8,1,50
PAI-01049,2024-07-01,18.15,18.15,0.0,5.3,0.94,4.4,8,0,0
PAI-01049,2024-08-01,26.75,25.94,0.81,7.82,1.63,6.03,8,3,0
PAI-01049,2024-09-01,31.35,30.44,0.91,9.16,1.19,7.22,8,2,0
PAI-01049,2024-10-01,33.34,33.34,0.0,9.74,1.19,8.41,8,2,36
PAI-01049,2024-11-01,38.04,38.04,0.0,11.12,1.07,9.48,8,2,0
PAI-01049,2024-12-01,37.65,35.72,1.93,11.0,2.18,11.66,8,3,0
PAI-01049,2025-01-01,40.94,40.94,0.0,11.96,1.58,13.24,8,3,6
PAI-01049,2025-02-01,52.3,52.3,0.0,15.28,0.89,14.13,8,3,0
PAI-01049,2025-03-01,55.02,53.13,1.89,16.08,2.65,16.78,8,4,0
PAI-01049,2025-04-01,62.38,62.38,0.0,18.23,0.89,17.67,8,4,11
PAI-01049,2025-05-01,70.7,70.7,0.0,20.66,0.89,18.56,8,2,0
PAI-01049,2025-06-01,67.48,67.48,0.0,19.72,1.59,20.15,8,5,0
PAI-01049,2025-07-01,67.68,65.67,2.01,19.77,1.67,21.82,8,3,7
PAI-01049,2025-08-01,65.48,65.48,0.0,19.13,1.67,23.49,8,6,0
PAI-01049,2025-09-01,94.13,91.66,2.47,27.5,1.36,24.85,8,5,20
PAI-01049,2025-10-01,77.66,77.66,0.0,22.69,0.79,25.64,8,8,0
PAI-01049,2025-11-01,100.0,98.39,1.61,29.22,1.3,26.94,8,5,0
PAI-01049,2025-12-01,100.0,99.38,0.62,29.22,1.5,28.44,8,6,0
PAI-01049,2026-01-01,92.75,92.75,0.0,27.1,1.15,29.59,8,7,5
PAI-01049,2026-02-01,95.18,95.18,0.0,27.81,0.96,30.55,8,6,0
PAI-01049,2026-03-01,94.91,94.91,0.0,27.73,1.28,31.83,8,8,11
PAI-01050,2024-04-01,4.91,0.0,4.91,2.64,2.08,2.08,5,1,25
PAI-01050,2024-05-01,10.63,3.14,7.49,5.71,2.69,4.77,5,2,19
PAI-01050,2024-06-01,14.21,4.95,9.26,7.64,1.64,6.41,5,0,32
PAI-01050,2024-07-01,19.85,11.33,8.52,10.67,1.82,8.23,5,1,19
PAI-01050,2024-08-01,20.3,11.23,9.07,10.91,2.32,10.55,5,0,21
PAI-01050,2024-09-01,24.61,15.71,8.9,13.23,2.99,13.54,5,2,0
PAI-01050,2024-10-01,27.98,17.33,10.65,15.04,4.25,17.79,5,2,23
PAI-01050,2024-11-01,34.05,24.58,9.47,18.3,1.8,19.59,5,1,63
PAI-01050,2024-12-01,37.32,24.95,12.38,20.07,3.01,22.6,5,1,43
PAI-01050,2025-01-01,44.21,35.64,8.57,23.77,1.83,24.43,5,2,22
PAI-01050,2025-02-01,46.76,36.41,10.35,25.14,1.87,26.3,5,1,47
PAI-01050,2025-03-01,55.56,45.53,10.03,29.87,1.81,28.11,5,1,8
PAI-01050,2025-04-01,60.75,50.0,10.75,32.66,1.93,30.04,5,2,58
PAI-01050,2025-05-01,72.98,61.74,11.25,39.24,3.17,33.21,5,3,20
PAI-01050,2025-06-01,73.67,64.03,9.64,39.6,2.07,35.28,5,3,47
PAI-01050,2025-07-01,72.43,60.69,11.74,38.94,2.18,37.46,5,3,47
PAI-01050,2025-08-01,71.97,61.04,10.93,38.69,1.69,39.15,5,3,43
PAI-01050,2025-09-01,82.05,67.91,14.14,44.11,1.75,40.9,5,5,42
PAI-01050,2025-10-01,81.03,69.55,11.48,43.56,2.13,43.03,5,3,54
PAI-01050,2025-11-01,99.31,88.55,10.77,53.39,3.93,46.96,5,4,29
PAI-01050,2025-12-01,100.0,88.77,11.23,53.76,2.26,49.22,5,4,37
PAI-01050,2026-01-01,100.0,88.66,11.34,53.76,0.93,50.15,5,2,39
PAI-01050,2026-02-01,100.0,87.46,12.54,53.76,4.28,54.43,5,2,37
PAI-01050,2026-03-01,100.0,86.92,13.08,53.76,2.23,56.66,5,3,20
PAI-01051,2024-04-01,4.69,0.0,4.69,1.12,0.84,0.84,8,0,4
PAI-01051,2024-05-01,10.75,0.0,10.75,2.58,0.81,1.65,8,0,47
PAI-01051,2024-06-01,14.92,0.0,14.92,3.58,0.7,2.35,8,1,74
PAI-01051,2024-07-01,20.46,2.67,17.79,4.9,0.9,3.25,8,0,34
PAI-01051,2024-08-01,19.98,0.0,19.98,4.79,0.69,3.94,8,1,93
PAI-01051,2024-09-01,22.95,7.42,15.53,5.5,1.09,5.03,8,2,32
PAI-01051,2024-10-01,36.02,16.88,19.15,8.63,0.83,5.86,8,2,77
PAI-01051,2024-11-01,41.34,21.04,20.3,9.91,1.0,6.86,8,3,63
PAI-01051,2024-12-01,36.53,16.36,20.17,8.76,0.92,7.78,8,2,48
PAI-01051,2025-01-01,41.0,20.83,20.16,9.83,1.24,9.02,8,3,81
PAI-01051,2025-02-01,53.06,31.57,21.48,12.72,1.24,10.26,8,3,88
PAI-01051,2025-03-01,58.5,41.06,17.44,14.02,0.59,10.85,8,4,68
PAI-01051,2025-04-01,61.31,40.66,20.65,14.7,0.74,11.59,8,3,66
PAI-01051,2025-05-01,61.79,36.89,24.9,14.81,0.83,12.42,8,5,92
PAI-01051,2025-06-01,80.15,60.45,19.7,19.21,1.1,13.52,8,5,68
PAI-01051,2025-07-01,69.41,47.52,21.89,16.64,0.69,14.21,8,5,68
PAI-01051,2025-08-01,84.44,61.55,22.89,20.24,1.45,15.66,8,5,20
PAI-01051,2025-09-01,84.38,60.36,24.02,20.23,0.73,16.39,8,6,57
PAI-01051,2025-10-01,73.17,50.39,22.78,17.54,0.92,17.31,8,5,57
PAI-01051,2025-11-01,95.8,68.11,27.7,22.96,0.64,17.95,8,7,82
PAI-01051,2025-12-01,93.67,71.02,22.65,22.45,1.27,19.22,8,6,62
PAI-01051,2026-01-01,100.0,71.55,28.45,23.97,1.2,20.42,8,6,87
PAI-01051,2026-02-01,87.67,58.11,29.57,21.02,0.75,21.17,8,7,108
PAI-01051,2026-03-01,100.0,77.81,22.19,23.97,0.82,21.99,8,6,59
PAI-01052,2024-04-01,4.59,0.0,4.59,1.09,0.6,0.6,7,0,68
PAI-01052,2024-05-01,9.63,5.17,4.46,2.28,1.34,1.94,7,0,0
PAI-01052,2024-06-01,13.4,7.49,5.91,3.17,1.06,3.0,7,0,30
PAI-01052,2024-07-01,21.37,15.24,6.12,5.06,0.76,3.76,7,1,18
PAI-01052,2024-08-01,25.07,19.22,5.85,5.94,1.08,4.84,7,1,6
PAI-01052,2024-09-01,26.15,17.2,8.95,6.19,1.25,6.09,7,0,22
PAI-01052,2024-10-01,33.47,27.17,6.3,7.93,1.03,7.12,7,1,15
PAI-01052,2024-11-01,39.63,34.8,4.83,9.38,1.21,8.33,7,3,9
PAI-01052,2024-12-01,40.68,35.99,4.69,9.63,0.71,9.04,7,3,21
PAI-01052,2025-01-01,47.79,40.99,6.81,11.32,0.88,9.92,7,2,0
PAI-01052,2025-02-01,49.93,40.2,9.73,11.82,0.76,10.68,7,2,27
PAI-01052,2025-03-01,52.03,41.62,10.41,12.32,1.31,11.99,7,4,11
