internal_project_id,outcome_date,outcome_type,outcome_reason
PAI-01367,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01368,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01369,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01370,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01371,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01372,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01373,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01374,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01375,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01376,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01377,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01378,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01379,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01380,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01381,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01382,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01383,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01384,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01385,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01386,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01387,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01388,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01389,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01390,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01391,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01392,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01393,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01394,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01395,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01396,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01397,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01398,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01399,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01400,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01401,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01402,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01403,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01404,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01405,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01406,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01407,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-01408,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01409,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01410,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01411,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01412,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01413,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01414,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01415,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01416,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01417,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01418,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01419,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01420,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01421,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01422,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01423,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01424,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01425,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01426,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01427,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01428,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01429,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01430,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01431,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01432,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01433,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01434,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01435,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01436,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01437,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01438,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01439,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01440,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01441,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01442,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01443,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01444,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01445,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01446,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01447,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01448,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01449,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01450,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-01451,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01452,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01453,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01454,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01455,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01456,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01457,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01458,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01459,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01460,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01461,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01462,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01463,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01464,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01465,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01466,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01467,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01468,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01469,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01470,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01471,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01472,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01473,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01474,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01475,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01476,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01477,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01478,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01479,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01480,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01481,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01482,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01483,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01484,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01485,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01486,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01487,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01488,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01489,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01490,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01491,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01492,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01493,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01494,2026-03-01,DROPPED,SYNTHETIC_OUTCOME
PAI-01495,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01496,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01497,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01498,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01499,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01500,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01501,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01502,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01503,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01504,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01505,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01506,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01507,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01508,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01509,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01510,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01511,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01512,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01513,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01514,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01515,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01516,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01517,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01518,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01519,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01520,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01521,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01522,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01523,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01524,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01525,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01526,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01527,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01528,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01529,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01530,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01531,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01532,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01533,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01534,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01535,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01536,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01537,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01538,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01539,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01540,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01541,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01542,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01543,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01544,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01545,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01546,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01547,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01548,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01549,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01550,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01551,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01552,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01553,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01554,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01555,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01556,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01557,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01558,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01559,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01560,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01561,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01562,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01563,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01564,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01565,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01566,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01567,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01568,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01569,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01570,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01571,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01572,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01573,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01574,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01575,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01576,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01577,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01578,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01579,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01580,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01581,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01582,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01583,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01584,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01585,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01586,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01587,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01588,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01589,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01590,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01591,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01592,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01593,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01594,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01595,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01596,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01597,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01598,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01599,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01600,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01601,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01602,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01603,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01604,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01605,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01606,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01607,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01608,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01609,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01610,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01611,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01612,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01613,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01614,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01615,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01616,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01617,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01618,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01619,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01620,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01621,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01622,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01623,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01624,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-01625,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01626,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01627,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01628,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01629,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01630,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01631,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01632,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01633,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01634,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01635,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01636,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01637,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01638,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01639,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01640,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01641,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01642,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01643,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01644,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01645,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01646,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01647,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01648,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01649,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01650,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01651,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01652,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01653,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01654,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01655,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01656,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01657,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01658,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01659,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01660,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01661,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01662,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01663,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01664,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01665,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01666,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01667,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01668,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01669,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01670,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01671,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01672,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01673,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01674,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01675,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-01676,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01677,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01678,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01679,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01680,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01681,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01682,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01683,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01684,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01685,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01686,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01687,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01688,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01689,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01690,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01691,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01692,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01693,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01694,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01695,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01696,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01697,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01698,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01699,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01700,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01701,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01702,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01703,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01704,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01705,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01706,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01707,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01708,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01709,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01710,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01711,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01712,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01713,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01714,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01715,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01716,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01717,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01718,2026-03-01,FROZEN,SYNTHETIC_OUTCOME
PAI-01719,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01720,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01721,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01722,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01723,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01724,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01725,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01726,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01727,2026-03-01,CANCELLED,SYNTHETIC_OUTCOME
PAI-01728,2026-03-01,ABANDONED,SYNTHETIC_OUTCOME
PAI-01729,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01730,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01731,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01732,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01733,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01734,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01735,2026-03-01,DOWNGRADED,SYNTHETIC_OUTCOME
PAI-01736,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01737,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01738,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01739,2026-03-01,TERMINATED,SYNTHETIC_OUTCOME
PAI-01740,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01741,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01742,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
PAI-01743,2026-03-01,COMPLETED,SYNTHETIC_OUTCOME
