internal_project_id,milestone_name,planned_date,actual_date,status,delay_days
PAI-01564,Milestone 2,2024-05-28,2024-08-23,COMPLETED,87.0
PAI-01564,Milestone 3,2024-10-04,2024-10-08,COMPLETED,4.0
PAI-01564,Milestone 4,2025-02-09,2025-05-03,DELAYED,83.0
PAI-01564,Milestone 5,2025-06-18,2025-08-08,COMPLETED,51.0
PAI-01565,Milestone 1,2024-09-28,2024-09-28,COMPLETED,0.0
PAI-01565,Milestone 2,2025-01-15,2025-04-14,COMPLETED,89.0
PAI-01565,Milestone 3,2025-05-04,2025-06-23,COMPLETED,50.0
PAI-01565,Milestone 4,2025-08-22,2025-09-28,COMPLETED,37.0
PAI-01565,Milestone 5,2025-12-09,2026-01-09,COMPLETED,31.0
PAI-01565,Milestone 6,2026-03-28,,PLANNED,
PAI-01565,Milestone 7,2026-07-15,,PLANNED,
PAI-01566,Milestone 1,2024-07-24,2024-08-05,COMPLETED,12.0
PAI-01566,Milestone 2,2025-04-05,2025-04-05,COMPLETED,0.0
PAI-01566,Milestone 3,2025-12-15,2025-12-15,COMPLETED,0.0
PAI-01566,Milestone 4,2026-08-27,,PLANNED,
PAI-01566,Milestone 5,2027-05-08,,PLANNED,
PAI-01567,Milestone 1,2025-05-06,2025-05-06,COMPLETED,0.0
PAI-01567,Milestone 2,2025-10-29,2025-10-29,DELAYED,0.0
PAI-01567,Milestone 3,2026-04-23,2026-04-23,COMPLETED,0.0
PAI-01567,Milestone 4,2026-10-16,,PLANNED,
PAI-01567,Milestone 5,2027-04-10,,PLANNED,
PAI-01567,Milestone 6,2027-10-03,,PLANNED,
PAI-01567,Milestone 7,2028-03-27,,PLANNED,
PAI-01567,Milestone 8,2028-09-19,,PLANNED,
PAI-01568,Milestone 1,2026-02-12,2026-02-16,COMPLETED,4.0
PAI-01568,Milestone 2,2026-08-03,,PLANNED,
PAI-01568,Milestone 3,2027-01-22,,PLANNED,
PAI-01568,Milestone 4,2027-07-13,,PLANNED,
PAI-01568,Milestone 5,2027-12-31,,PLANNED,
PAI-01568,Milestone 6,2028-06-20,,PLANNED,
PAI-01568,Milestone 7,2028-12-09,,PLANNED,
PAI-01569,Milestone 1,2025-04-03,2025-04-03,COMPLETED,0.0
PAI-01569,Milestone 2,2025-11-19,2025-12-01,COMPLETED,12.0
PAI-01569,Milestone 3,2026-07-06,,PLANNED,
PAI-01569,Milestone 4,2027-02-21,,PLANNED,
PAI-01569,Milestone 5,2027-10-08,,PLANNED,
PAI-01570,Milestone 1,2025-08-31,2025-08-31,DELAYED,0.0
PAI-01570,Milestone 2,2026-01-04,2026-01-09,COMPLETED,5.0
PAI-01570,Milestone 3,2026-05-10,,PLANNED,
PAI-01570,Milestone 4,2026-09-13,,PLANNED,
PAI-01570,Milestone 5,2027-01-17,,PLANNED,
PAI-01571,Milestone 1,2025-08-29,2025-10-05,COMPLETED,37.0
PAI-01571,Milestone 2,2026-05-18,,PLANNED,
PAI-01571,Milestone 3,2027-02-04,,PLANNED,
PAI-01571,Milestone 4,2027-10-23,,PLANNED,
PAI-01571,Milestone 5,2028-07-11,,PLANNED,
PAI-01572,Milestone 1,2026-03-13,,PLANNED,
PAI-01572,Milestone 2,2026-07-14,,PLANNED,
PAI-01572,Milestone 3,2026-11-15,,PLANNED,
PAI-01572,Milestone 4,2027-03-18,,PLANNED,
PAI-01572,Milestone 5,2027-07-19,,PLANNED,
PAI-01573,Milestone 1,2024-09-27,2024-09-27,COMPLETED,0.0
PAI-01573,Milestone 2,2024-12-21,2025-02-14,COMPLETED,55.0
PAI-01573,Milestone 3,2025-03-17,2025-03-17,DELAYED,0.0
PAI-01573,Milestone 4,2025-06-10,2025-06-10,COMPLETED,0.0
PAI-01573,Milestone 5,2025-09-03,2025-10-14,COMPLETED,41.0
PAI-01573,Milestone 6,2025-11-28,2026-01-01,COMPLETED,34.0
PAI-01573,Milestone 7,2026-02-21,,PLANNED,
PAI-01573,Milestone 8,2026-05-17,,PLANNED,
PAI-01574,Milestone 1,2024-05-16,2024-06-03,COMPLETED,18.0
PAI-01574,Milestone 2,2024-07-25,2024-07-25,COMPLETED,0.0
PAI-01574,Milestone 3,2024-10-04,2024-10-04,COMPLETED,0.0
PAI-01574,Milestone 4,2024-12-13,2025-01-23,COMPLETED,41.0
PAI-01574,Milestone 5,2025-02-21,2025-02-21,COMPLETED,0.0
PAI-01574,Milestone 6,2025-05-03,2025-05-03,DELAYED,0.0
PAI-01574,Milestone 7,2025-07-12,2025-07-12,COMPLETED,0.0
PAI-01575,Milestone 1,2024-06-26,2024-06-26,DELAYED,0.0
PAI-01575,Milestone 2,2024-10-03,2024-10-03,COMPLETED,0.0
PAI-01575,Milestone 3,2025-01-10,2025-01-10,COMPLETED,0.0
PAI-01575,Milestone 4,2025-04-18,2025-04-18,COMPLETED,0.0
PAI-01575,Milestone 5,2025-07-26,2025-07-26,COMPLETED,0.0
PAI-01575,Milestone 6,2025-11-02,2025-11-02,DELAYED,0.0
PAI-01576,Milestone 1,2025-03-01,2025-03-26,DELAYED,25.0
PAI-01576,Milestone 2,2025-11-22,2025-11-22,DELAYED,0.0
PAI-01576,Milestone 3,2026-08-16,,PLANNED,
PAI-01576,Milestone 4,2027-05-09,,PLANNED,
PAI-01576,Milestone 5,2028-01-30,,PLANNED,
PAI-01577,Milestone 1,2025-10-15,2025-10-15,COMPLETED,0.0
PAI-01577,Milestone 2,2026-02-03,2026-03-07,COMPLETED,32.0
PAI-01577,Milestone 3,2026-05-25,,PLANNED,
PAI-01577,Milestone 4,2026-09-13,,PLANNED,
PAI-01577,Milestone 5,2027-01-02,,PLANNED,
PAI-01577,Milestone 6,2027-04-23,,PLANNED,
PAI-01577,Milestone 7,2027-08-12,,PLANNED,
PAI-01577,Milestone 8,2027-12-01,,PLANNED,
PAI-01578,Milestone 1,2024-09-18,2025-01-11,COMPLETED,115.0
PAI-01578,Milestone 2,2025-03-10,2025-06-22,COMPLETED,104.0
PAI-01578,Milestone 3,2025-08-30,2025-12-25,COMPLETED,117.0
PAI-01578,Milestone 4,2026-02-19,,PLANNED,
PAI-01578,Milestone 5,2026-08-11,,PLANNED,
PAI-01579,Milestone 1,2023-10-02,2023-10-02,COMPLETED,0.0
PAI-01579,Milestone 2,2024-02-08,2024-02-08,COMPLETED,0.0
PAI-01579,Milestone 3,2024-06-15,2024-06-15,COMPLETED,0.0
PAI-01579,Milestone 4,2024-10-22,2024-10-22,COMPLETED,0.0
PAI-01579,Milestone 5,2025-02-28,2025-02-28,COMPLETED,0.0
PAI-01579,Milestone 6,2025-07-06,2025-07-22,COMPLETED,16.0
PAI-01579,Milestone 7,2025-11-12,2025-11-22,COMPLETED,10.0
PAI-01580,Milestone 1,2024-10-02,2024-11-16,DELAYED,45.0
PAI-01580,Milestone 2,2025-04-30,2025-06-05,COMPLETED,36.0
PAI-01580,Milestone 3,2025-11-26,2026-01-10,DELAYED,45.0
PAI-01580,Milestone 4,2026-06-23,,PLANNED,
PAI-01580,Milestone 5,2027-01-19,,PLANNED,
PAI-01580,Milestone 6,2027-08-17,,PLANNED,
PAI-01581,Milestone 1,2025-11-11,2026-02-23,COMPLETED,104.0
PAI-01581,Milestone 2,2026-03-02,,PLANNED,
PAI-01581,Milestone 3,2026-06-21,,PLANNED,
PAI-01581,Milestone 4,2026-10-10,,PLANNED,
PAI-01581,Milestone 5,2027-01-28,,PLANNED,
PAI-01581,Milestone 6,2027-05-19,,PLANNED,
PAI-01581,Milestone 7,2027-09-07,,PLANNED,
PAI-01582,Milestone 1,2024-11-02,2025-02-10,COMPLETED,100.0
PAI-01582,Milestone 2,2025-02-26,2025-06-11,COMPLETED,105.0
PAI-01582,Milestone 3,2025-06-22,2025-10-29,COMPLETED,129.0
PAI-01582,Milestone 4,2025-10-16,2026-02-27,COMPLETED,134.0
PAI-01582,Milestone 5,2026-02-09,,PLANNED,
PAI-01582,Milestone 6,2026-06-05,,PLANNED,
PAI-01582,Milestone 7,2026-09-29,,PLANNED,
PAI-01583,Milestone 1,2025-07-30,2025-08-02,COMPLETED,3.0
PAI-01583,Milestone 2,2026-04-17,,PLANNED,
PAI-01583,Milestone 3,2027-01-03,,PLANNED,
PAI-01583,Milestone 4,2027-09-21,,PLANNED,
PAI-01583,Milestone 5,2028-06-08,,PLANNED,
PAI-01584,Milestone 1,2023-12-26,2024-04-07,COMPLETED,103.0
PAI-01584,Milestone 2,2024-07-19,2024-12-28,COMPLETED,162.0
PAI-01584,Milestone 3,2025-02-10,2025-06-03,COMPLETED,113.0
PAI-01584,Milestone 4,2025-09-04,2026-01-22,COMPLETED,140.0
PAI-01584,Milestone 5,2026-03-29,,PLANNED,
PAI-01584,Milestone 6,2026-10-21,,PLANNED,
PAI-01585,Milestone 1,2024-08-29,2024-08-29,COMPLETED,0.0
PAI-01585,Milestone 2,2024-12-03,2024-12-03,COMPLETED,0.0
PAI-01585,Milestone 3,2025-03-09,2025-03-09,COMPLETED,0.0
PAI-01585,Milestone 4,2025-06-13,2025-06-13,COMPLETED,0.0
PAI-01585,Milestone 5,2025-09-17,2025-09-17,DELAYED,0.0
PAI-01586,Milestone 1,2026-06-11,,PLANNED,
PAI-01586,Milestone 2,2027-03-14,,PLANNED,
PAI-01586,Milestone 3,2027-12-14,,PLANNED,
PAI-01586,Milestone 4,2028-09-15,,PLANNED,
PAI-01586,Milestone 5,2029-06-17,,PLANNED,
PAI-01587,Milestone 1,2025-11-07,2026-01-08,DELAYED,62.0
PAI-01587,Milestone 2,2026-04-30,,PLANNED,
PAI-01587,Milestone 3,2026-10-22,,PLANNED,
PAI-01587,Milestone 4,2027-04-14,,PLANNED,
PAI-01587,Milestone 5,2027-10-06,,PLANNED,
PAI-01587,Milestone 6,2028-03-28,,PLANNED,
PAI-01587,Milestone 7,2028-09-19,,PLANNED,
PAI-01587,Milestone 8,2029-03-12,,PLANNED,
PAI-01588,Milestone 1,2025-11-12,2025-11-12,DELAYED,0.0
PAI-01588,Milestone 2,2026-06-24,,PLANNED,
PAI-01588,Milestone 3,2027-02-02,,PLANNED,
PAI-01588,Milestone 4,2027-09-14,,PLANNED,
PAI-01588,Milestone 5,2028-04-24,,PLANNED,
PAI-01588,Milestone 6,2028-12-04,,PLANNED,
PAI-01588,Milestone 7,2029-07-15,,PLANNED,
PAI-01589,Milestone 1,2025-03-30,2025-03-30,DELAYED,0.0
PAI-01589,Milestone 2,2025-07-04,2025-07-04,COMPLETED,0.0
PAI-01589,Milestone 3,2025-10-08,2025-10-08,COMPLETED,0.0
PAI-01589,Milestone 4,2026-01-12,2026-02-14,DELAYED,33.0
PAI-01589,Milestone 5,2026-04-18,2026-04-18,COMPLETED,0.0
PAI-01590,Milestone 1,2024-11-12,2024-12-16,COMPLETED,34.0
PAI-01590,Milestone 2,2025-05-01,2025-05-19,COMPLETED,18.0
PAI-01590,Milestone 3,2025-10-18,2025-10-22,COMPLETED,4.0
PAI-01590,Milestone 4,2026-04-07,,PLANNED,
PAI-01590,Milestone 5,2026-09-24,,PLANNED,
PAI-01590,Milestone 6,2027-03-13,,PLANNED,
PAI-01591,Milestone 1,2025-06-22,2025-06-22,COMPLETED,0.0
PAI-01591,Milestone 2,2025-10-24,2025-12-05,COMPLETED,42.0
PAI-01591,Milestone 3,2026-02-25,2026-03-07,COMPLETED,10.0
PAI-01591,Milestone 4,2026-06-29,,PLANNED,
PAI-01591,Milestone 5,2026-10-30,,PLANNED,
PAI-01591,Milestone 6,2027-03-03,,PLANNED,
PAI-01591,Milestone 7,2027-07-05,,PLANNED,
PAI-01591,Milestone 8,2027-11-06,,PLANNED,
PAI-01592,Milestone 1,2025-10-18,2025-11-22,COMPLETED,35.0
PAI-01592,Milestone 2,2026-02-15,2026-04-03,COMPLETED,47.0
PAI-01592,Milestone 3,2026-06-15,,PLANNED,
PAI-01592,Milestone 4,2026-10-12,,PLANNED,
PAI-01592,Milestone 5,2027-02-09,,PLANNED,
PAI-01592,Milestone 6,2027-06-09,,PLANNED,
PAI-01593,Milestone 1,2026-09-07,,PLANNED,
PAI-01593,Milestone 2,2027-04-16,,PLANNED,
PAI-01593,Milestone 3,2027-11-23,,PLANNED,
PAI-01593,Milestone 4,2028-07-02,,PLANNED,
PAI-01593,Milestone 5,2029-02-08,,PLANNED,
PAI-01593,Milestone 6,2029-09-17,,PLANNED,
PAI-01594,Milestone 1,2025-10-29,2025-11-14,DELAYED,16.0
PAI-01594,Milestone 2,2026-01-15,2026-02-18,DELAYED,34.0
PAI-01594,Milestone 3,2026-04-03,,PLANNED,
PAI-01594,Milestone 4,2026-06-21,,PLANNED,
PAI-01594,Milestone 5,2026-09-07,,PLANNED,
PAI-01594,Milestone 6,2026-11-24,,PLANNED,
PAI-01594,Milestone 7,2027-02-10,,PLANNED,
PAI-01595,Milestone 1,2024-08-14,2024-08-16,COMPLETED,2.0
PAI-01595,Milestone 2,2025-01-28,2025-01-28,COMPLETED,0.0
PAI-01595,Milestone 3,2025-07-13,2025-08-07,COMPLETED,25.0
PAI-01595,Milestone 4,2025-12-27,2026-01-21,DELAYED,25.0
PAI-01595,Milestone 5,2026-06-12,,PLANNED,
PAI-01595,Milestone 6,2026-11-25,,PLANNED,
PAI-01595,Milestone 7,2027-05-11,,PLANNED,
PAI-01596,Milestone 1,2024-08-29,2024-11-16,COMPLETED,79.0
PAI-01596,Milestone 2,2024-12-02,2025-03-13,COMPLETED,101.0
PAI-01596,Milestone 3,2025-03-07,2025-04-30,COMPLETED,54.0
PAI-01596,Milestone 4,2025-06-10,2025-07-26,COMPLETED,46.0
PAI-01596,Milestone 5,2025-09-13,2025-11-17,DELAYED,65.0
PAI-01597,Milestone 1,2025-12-27,2026-01-30,COMPLETED,34.0
PAI-01597,Milestone 2,2026-08-01,,PLANNED,
PAI-01597,Milestone 3,2027-03-07,,PLANNED,
PAI-01597,Milestone 4,2027-10-10,,PLANNED,
PAI-01597,Milestone 5,2028-05-15,,PLANNED,
PAI-01597,Milestone 6,2028-12-18,,PLANNED,
PAI-01598,Milestone 1,2025-07-26,2025-08-19,COMPLETED,24.0
PAI-01598,Milestone 2,2025-11-03,2025-11-21,COMPLETED,18.0
PAI-01598,Milestone 3,2026-02-11,2026-03-11,DELAYED,28.0
PAI-01598,Milestone 4,2026-05-22,,PLANNED,
PAI-01598,Milestone 5,2026-08-30,,PLANNED,
PAI-01598,Milestone 6,2026-12-08,,PLANNED,
PAI-01598,Milestone 7,2027-03-18,,PLANNED,
PAI-01599,Milestone 1,2024-01-22,2024-03-05,DELAYED,43.0
PAI-01599,Milestone 2,2024-05-21,2024-08-21,COMPLETED,92.0
PAI-01599,Milestone 3,2024-09-19,2024-12-18,COMPLETED,90.0
PAI-01599,Milestone 4,2025-01-17,2025-04-08,COMPLETED,81.0
PAI-01599,Milestone 5,2025-05-17,2025-08-10,DELAYED,85.0
PAI-01599,Milestone 6,2025-09-15,2025-12-04,COMPLETED,80.0
PAI-01599,Milestone 7,2026-01-13,2026-02-24,COMPLETED,42.0
PAI-01600,Milestone 1,2023-12-26,2023-12-26,COMPLETED,0.0
PAI-01600,Milestone 2,2024-04-27,2024-04-27,COMPLETED,0.0
PAI-01600,Milestone 3,2024-08-28,2024-08-28,COMPLETED,0.0
PAI-01600,Milestone 4,2024-12-29,2024-12-29,COMPLETED,0.0
PAI-01600,Milestone 5,2025-05-01,2025-05-01,COMPLETED,0.0
PAI-01601,Milestone 1,2024-07-12,2024-08-02,COMPLETED,21.0
PAI-01601,Milestone 2,2024-11-03,2024-12-04,COMPLETED,31.0
PAI-01601,Milestone 3,2025-02-25,2025-04-02,COMPLETED,36.0
PAI-01601,Milestone 4,2025-06-18,2025-08-16,COMPLETED,59.0
PAI-01601,Milestone 5,2025-10-10,2025-10-19,COMPLETED,9.0
PAI-01601,Milestone 6,2026-02-01,2026-02-26,COMPLETED,25.0
PAI-01601,Milestone 7,2026-05-25,,PLANNED,
PAI-01601,Milestone 8,2026-09-16,,PLANNED,
PAI-01602,Milestone 1,2025-01-13,2025-03-17,COMPLETED,63.0
PAI-01602,Milestone 2,2025-07-31,2025-09-26,COMPLETED,57.0
PAI-01602,Milestone 3,2026-02-15,2026-04-22,COMPLETED,66.0
PAI-01602,Milestone 4,2026-09-02,,PLANNED,
PAI-01602,Milestone 5,2027-03-19,,PLANNED,
PAI-01602,Milestone 6,2027-10-04,,PLANNED,
PAI-01602,Milestone 7,2028-04-20,,PLANNED,
PAI-01602,Milestone 8,2028-11-05,,PLANNED,
PAI-01603,Milestone 1,2025-08-09,2025-10-01,COMPLETED,53.0
PAI-01603,Milestone 2,2025-10-23,2026-01-23,COMPLETED,92.0
PAI-01603,Milestone 3,2026-01-07,2026-02-11,DELAYED,35.0
PAI-01603,Milestone 4,2026-03-23,,PLANNED,
PAI-01603,Milestone 5,2026-06-07,,PLANNED,
PAI-01603,Milestone 6,2026-08-21,,PLANNED,
PAI-01603,Milestone 7,2026-11-05,,PLANNED,
PAI-01603,Milestone 8,2027-01-19,,PLANNED,
PAI-01604,Milestone 1,2025-11-30,2025-12-09,COMPLETED,9.0
PAI-01604,Milestone 2,2026-05-01,,PLANNED,
PAI-01604,Milestone 3,2026-09-29,,PLANNED,
PAI-01604,Milestone 4,2027-02-28,,PLANNED,
PAI-01604,Milestone 5,2027-07-30,,PLANNED,
PAI-01604,Milestone 6,2027-12-28,,PLANNED,
PAI-01604,Milestone 7,2028-05-28,,PLANNED,
PAI-01605,Milestone 1,2025-06-23,2025-07-22,COMPLETED,29.0
PAI-01605,Milestone 2,2025-10-27,2025-10-27,COMPLETED,0.0
PAI-01605,Milestone 3,2026-03-02,2026-03-02,COMPLETED,0.0
PAI-01605,Milestone 4,2026-07-07,,PLANNED,
PAI-01605,Milestone 5,2026-11-10,,PLANNED,
PAI-01605,Milestone 6,2027-03-16,,PLANNED,
PAI-01605,Milestone 7,2027-07-20,,PLANNED,
PAI-01606,Milestone 1,2026-04-25,,PLANNED,
PAI-01606,Milestone 2,2026-10-25,,PLANNED,
PAI-01606,Milestone 3,2027-04-26,,PLANNED,
PAI-01606,Milestone 4,2027-10-27,,PLANNED,
PAI-01606,Milestone 5,2028-04-27,,PLANNED,
PAI-01606,Milestone 6,2028-10-27,,PLANNED,
PAI-01607,Milestone 1,2025-09-05,2025-10-21,DELAYED,46.0
PAI-01607,Milestone 2,2026-02-17,,PLANNED,
PAI-01607,Milestone 3,2026-08-02,,PLANNED,
PAI-01607,Milestone 4,2027-01-14,,PLANNED,
PAI-01607,Milestone 5,2027-06-29,,PLANNED,
PAI-01607,Milestone 6,2027-12-11,,PLANNED,
PAI-01608,Milestone 1,2026-02-15,2026-02-15,COMPLETED,0.0
PAI-01608,Milestone 2,2026-05-15,,PLANNED,
PAI-01608,Milestone 3,2026-08-12,,PLANNED,
PAI-01608,Milestone 4,2026-11-08,,PLANNED,
PAI-01608,Milestone 5,2027-02-05,,PLANNED,
PAI-01608,Milestone 6,2027-05-05,,PLANNED,
PAI-01609,Milestone 1,2025-03-13,2025-03-13,COMPLETED,0.0
PAI-01609,Milestone 2,2025-10-13,2025-10-29,COMPLETED,16.0
PAI-01609,Milestone 3,2026-05-15,,PLANNED,
PAI-01609,Milestone 4,2026-12-15,,PLANNED,
PAI-01609,Milestone 5,2027-07-17,,PLANNED,
PAI-01610,Milestone 1,2026-05-22,,PLANNED,
PAI-01610,Milestone 2,2026-09-01,,PLANNED,
PAI-01610,Milestone 3,2026-12-11,,PLANNED,
PAI-01610,Milestone 4,2027-03-23,,PLANNED,
PAI-01610,Milestone 5,2027-07-02,,PLANNED,
PAI-01610,Milestone 6,2027-10-12,,PLANNED,
PAI-01611,Milestone 1,2024-09-09,2024-09-09,COMPLETED,0.0
PAI-01611,Milestone 2,2025-03-02,2025-03-02,COMPLETED,0.0
PAI-01611,Milestone 3,2025-08-23,2025-10-03,COMPLETED,41.0
PAI-01611,Milestone 4,2026-02-14,2026-02-14,DELAYED,0.0
PAI-01611,Milestone 5,2026-08-07,,PLANNED,
PAI-01611,Milestone 6,2027-01-28,,PLANNED,
PAI-01612,Milestone 1,2025-05-07,2025-05-07,COMPLETED,0.0
PAI-01612,Milestone 2,2025-10-24,2025-10-24,COMPLETED,0.0
PAI-01612,Milestone 3,2026-04-11,2026-04-11,COMPLETED,0.0
PAI-01612,Milestone 4,2026-09-28,,PLANNED,
PAI-01612,Milestone 5,2027-03-16,,PLANNED,
PAI-01612,Milestone 6,2027-09-02,,PLANNED,
PAI-01613,Milestone 1,2025-11-24,2026-01-28,COMPLETED,65.0
PAI-01613,Milestone 2,2026-04-07,,PLANNED,
PAI-01613,Milestone 3,2026-08-19,,PLANNED,
PAI-01613,Milestone 4,2027-01-01,,PLANNED,
PAI-01613,Milestone 5,2027-05-15,,PLANNED,
PAI-01613,Milestone 6,2027-09-26,,PLANNED,
PAI-01613,Milestone 7,2028-02-07,,PLANNED,
PAI-01614,Milestone 1,2025-12-19,2026-01-19,COMPLETED,31.0
PAI-01614,Milestone 2,2026-03-21,2026-03-21,COMPLETED,0.0
PAI-01614,Milestone 3,2026-06-21,,PLANNED,
PAI-01614,Milestone 4,2026-09-20,,PLANNED,
PAI-01614,Milestone 5,2026-12-21,,PLANNED,
PAI-01614,Milestone 6,2027-03-23,,PLANNED,
PAI-01614,Milestone 7,2027-06-22,,PLANNED,
PAI-01614,Milestone 8,2027-09-22,,PLANNED,
PAI-01615,Milestone 1,2025-05-28,2025-10-06,COMPLETED,131.0
PAI-01615,Milestone 2,2025-10-16,2026-01-12,COMPLETED,88.0
PAI-01615,Milestone 3,2026-03-06,,PLANNED,
PAI-01615,Milestone 4,2026-07-25,,PLANNED,
PAI-01615,Milestone 5,2026-12-13,,PLANNED,
PAI-01615,Milestone 6,2027-05-03,,PLANNED,
PAI-01616,Milestone 1,2024-05-23,2024-06-08,COMPLETED,16.0
PAI-01616,Milestone 2,2025-01-04,2025-01-04,COMPLETED,0.0
PAI-01616,Milestone 3,2025-08-18,2025-08-18,COMPLETED,0.0
PAI-01616,Milestone 4,2026-03-31,2026-03-31,COMPLETED,0.0
PAI-01616,Milestone 5,2026-11-12,,PLANNED,
PAI-01616,Milestone 6,2027-06-26,,PLANNED,
PAI-01617,Milestone 1,2025-08-02,2025-10-30,DELAYED,89.0
PAI-01617,Milestone 2,2026-02-09,,PLANNED,
PAI-01617,Milestone 3,2026-08-19,,PLANNED,
PAI-01617,Milestone 4,2027-02-27,,PLANNED,
PAI-01617,Milestone 5,2027-09-06,,PLANNED,
PAI-01617,Milestone 6,2028-03-15,,PLANNED,
PAI-01617,Milestone 7,2028-09-22,,PLANNED,
PAI-01618,Milestone 1,2024-07-31,2024-10-15,COMPLETED,76.0
PAI-01618,Milestone 2,2024-10-11,2025-01-10,DELAYED,91.0
PAI-01618,Milestone 3,2024-12-22,2025-02-27,DELAYED,67.0
PAI-01618,Milestone 4,2025-03-04,2025-04-28,COMPLETED,55.0
PAI-01618,Milestone 5,2025-05-15,2025-08-17,COMPLETED,94.0
PAI-01618,Milestone 6,2025-07-26,2025-10-24,COMPLETED,90.0
PAI-01618,Milestone 7,2025-10-06,2025-12-18,COMPLETED,73.0
PAI-01618,Milestone 8,2025-12-17,2026-03-02,COMPLETED,75.0
PAI-01619,Milestone 1,2025-09-07,2025-09-07,COMPLETED,0.0
PAI-01619,Milestone 2,2026-02-05,2026-02-05,DELAYED,0.0
PAI-01619,Milestone 3,2026-07-05,,PLANNED,
PAI-01619,Milestone 4,2026-12-03,,PLANNED,
PAI-01619,Milestone 5,2027-05-02,,PLANNED,
PAI-01619,Milestone 6,2027-09-30,,PLANNED,
PAI-01619,Milestone 7,2028-02-27,,PLANNED,
PAI-01619,Milestone 8,2028-07-27,,PLANNED,
PAI-01620,Milestone 1,2025-05-29,2025-05-29,COMPLETED,0.0
PAI-01620,Milestone 2,2025-11-22,2025-11-22,COMPLETED,0.0
PAI-01620,Milestone 3,2026-05-17,,PLANNED,
PAI-01620,Milestone 4,2026-11-10,,PLANNED,
PAI-01620,Milestone 5,2027-05-05,,PLANNED,
PAI-01620,Milestone 6,2027-10-29,,PLANNED,
PAI-01620,Milestone 7,2028-04-22,,PLANNED,
PAI-01621,Milestone 1,2023-08-11,2023-08-11,DELAYED,0.0
PAI-01621,Milestone 2,2023-11-20,2023-11-20,DELAYED,0.0
PAI-01621,Milestone 3,2024-02-29,2024-02-29,COMPLETED,0.0
PAI-01621,Milestone 4,2024-06-09,2024-06-25,COMPLETED,16.0
PAI-01621,Milestone 5,2024-09-18,2024-09-18,COMPLETED,0.0
PAI-01621,Milestone 6,2024-12-28,2025-01-09,COMPLETED,12.0
PAI-01621,Milestone 7,2025-04-08,2025-04-08,COMPLETED,0.0
PAI-01622,Milestone 1,2023-11-20,2023-11-20,COMPLETED,0.0
PAI-01622,Milestone 2,2024-03-23,2024-03-23,COMPLETED,0.0
PAI-01622,Milestone 3,2024-07-25,2024-08-08,COMPLETED,14.0
PAI-01622,Milestone 4,2024-11-26,2024-12-09,COMPLETED,13.0
PAI-01622,Milestone 5,2025-03-30,2025-04-12,COMPLETED,13.0
PAI-01622,Milestone 6,2025-08-01,2025-08-23,DELAYED,22.0
PAI-01622,Milestone 7,2025-12-03,2025-12-03,COMPLETED,0.0
PAI-01623,Milestone 1,2024-12-28,2024-12-28,COMPLETED,0.0
PAI-01623,Milestone 2,2025-05-21,2025-06-30,COMPLETED,40.0
PAI-01623,Milestone 3,2025-10-11,2025-11-13,COMPLETED,33.0
PAI-01623,Milestone 4,2026-03-04,2026-04-01,COMPLETED,28.0
PAI-01623,Milestone 5,2026-07-25,,PLANNED,
PAI-01624,Milestone 1,2025-03-19,2025-08-10,COMPLETED,144.0
PAI-01624,Milestone 2,2025-08-09,2025-12-28,COMPLETED,141.0
PAI-01624,Milestone 3,2025-12-31,,PLANNED,
PAI-01624,Milestone 4,2026-05-23,,PLANNED,
PAI-01624,Milestone 5,2026-10-14,,PLANNED,
PAI-01624,Milestone 6,2027-03-06,,PLANNED,
PAI-01625,Milestone 1,2024-02-08,2024-02-08,COMPLETED,0.0
PAI-01625,Milestone 2,2024-07-08,2024-07-08,DELAYED,0.0
PAI-01625,Milestone 3,2024-12-06,2024-12-06,COMPLETED,0.0
PAI-01625,Milestone 4,2025-05-06,2025-05-06,DELAYED,0.0
PAI-01625,Milestone 5,2025-10-04,2025-10-04,COMPLETED,0.0
PAI-01626,Milestone 1,2024-06-25,2024-09-23,COMPLETED,90.0
PAI-01626,Milestone 2,2024-11-04,2024-12-26,DELAYED,52.0
PAI-01626,Milestone 3,2025-03-17,2025-05-19,COMPLETED,63.0
PAI-01626,Milestone 4,2025-07-27,2025-09-20,COMPLETED,55.0
PAI-01626,Milestone 5,2025-12-06,2026-02-14,COMPLETED,70.0
PAI-01626,Milestone 6,2026-04-18,,PLANNED,
PAI-01626,Milestone 7,2026-08-28,,PLANNED,
PAI-01626,Milestone 8,2027-01-07,,PLANNED,
PAI-01627,Milestone 1,2025-10-09,2025-10-27,COMPLETED,18.0
PAI-01627,Milestone 2,2026-03-01,2026-03-01,COMPLETED,0.0
PAI-01627,Milestone 3,2026-07-21,,PLANNED,
PAI-01627,Milestone 4,2026-12-11,,PLANNED,
PAI-01627,Milestone 5,2027-05-02,,PLANNED,
PAI-01627,Milestone 6,2027-09-22,,PLANNED,
PAI-01627,Milestone 7,2028-02-11,,PLANNED,
PAI-01628,Milestone 1,2023-10-13,2023-12-08,DELAYED,56.0
PAI-01628,Milestone 2,2024-01-17,2024-04-08,DELAYED,82.0
PAI-01628,Milestone 3,2024-04-22,2024-06-14,COMPLETED,53.0
PAI-01628,Milestone 4,2024-07-26,2024-11-01,DELAYED,98.0
PAI-01628,Milestone 5,2024-10-30,2025-01-29,COMPLETED,91.0
