milestone_id,internal_project_id,milestone_name,planned_date,actual_date,status,delay_days
MS-00168-24-01,PAI-00168,Milestone 24-1,2026-03-02,2026-04-15,COMPLETED,44
MS-00168-24-02,PAI-00168,Milestone 24-2,2026-01-29,2026-02-12,COMPLETED,14
MS-00169-04-01,PAI-00169,Milestone 4-1,2024-06-25,,DELAYED,0
MS-00169-04-02,PAI-00169,Milestone 4-2,2024-05-28,,DELAYED,0
MS-00169-08-01,PAI-00169,Milestone 8-1,2024-09-18,,DELAYED,0
MS-00169-12-01,PAI-00169,Milestone 12-1,2025-03-15,2025-05-01,COMPLETED,47
MS-00169-12-02,PAI-00169,Milestone 12-2,2025-01-14,2025-01-14,COMPLETED,0
MS-00169-16-01,PAI-00169,Milestone 16-1,2025-05-18,2025-06-20,COMPLETED,33
MS-00169-16-02,PAI-00169,Milestone 16-2,2025-06-19,2025-06-19,COMPLETED,0
MS-00169-20-01,PAI-00169,Milestone 20-1,2025-09-10,2025-10-10,COMPLETED,30
MS-00169-20-02,PAI-00169,Milestone 20-2,2025-10-26,2025-10-26,COMPLETED,0
MS-00169-24-01,PAI-00169,Milestone 24-1,2026-03-14,2026-04-15,COMPLETED,32
MS-00169-24-02,PAI-00169,Milestone 24-2,2026-02-11,,DELAYED,0
MS-00170-04-01,PAI-00170,Milestone 4-1,2024-07-11,2024-07-22,COMPLETED,11
MS-00170-04-02,PAI-00170,Milestone 4-2,2024-06-08,2024-06-08,COMPLETED,0
MS-00170-08-01,PAI-00170,Milestone 8-1,2024-10-16,2024-10-31,COMPLETED,15
MS-00170-12-01,PAI-00170,Milestone 12-1,2025-02-03,,DELAYED,0
MS-00170-12-02,PAI-00170,Milestone 12-2,2025-01-15,2025-01-28,COMPLETED,13
MS-00170-16-01,PAI-00170,Milestone 16-1,2025-05-31,2025-06-11,COMPLETED,11
MS-00170-16-02,PAI-00170,Milestone 16-2,2025-06-25,,DELAYED,0
MS-00170-20-01,PAI-00170,Milestone 20-1,2025-10-28,2025-11-03,COMPLETED,6
MS-00170-24-01,PAI-00170,Milestone 24-1,2026-02-07,,DELAYED,0
MS-00171-04-01,PAI-00171,Milestone 4-1,2024-06-12,,DELAYED,0
MS-00171-08-01,PAI-00171,Milestone 8-1,2024-11-01,,DELAYED,0
MS-00171-12-01,PAI-00171,Milestone 12-1,2025-02-27,,DELAYED,0
MS-00171-12-02,PAI-00171,Milestone 12-2,2025-03-05,,DELAYED,0
MS-00171-16-01,PAI-00171,Milestone 16-1,2025-06-12,2025-08-15,COMPLETED,64
MS-00171-16-02,PAI-00171,Milestone 16-2,2025-06-20,,DELAYED,0
MS-00171-20-01,PAI-00171,Milestone 20-1,2025-10-29,,DELAYED,0
MS-00171-24-01,PAI-00171,Milestone 24-1,2026-01-17,,DELAYED,0
MS-00172-04-01,PAI-00172,Milestone 4-1,2024-05-30,,DELAYED,0
MS-00172-04-02,PAI-00172,Milestone 4-2,2024-07-03,2024-09-21,COMPLETED,80
MS-00172-08-01,PAI-00172,Milestone 8-1,2024-10-05,2024-12-09,COMPLETED,65
MS-00172-12-01,PAI-00172,Milestone 12-1,2025-02-19,,DELAYED,0
MS-00172-12-02,PAI-00172,Milestone 12-2,2025-03-11,,DELAYED,0
MS-00172-16-01,PAI-00172,Milestone 16-1,2025-06-24,,DELAYED,0
MS-00172-20-01,PAI-00172,Milestone 20-1,2025-10-16,,DELAYED,0
MS-00172-24-01,PAI-00172,Milestone 24-1,2026-02-16,2026-05-23,COMPLETED,96
MS-00172-24-02,PAI-00172,Milestone 24-2,2026-03-05,,DELAYED,0
MS-00173-04-01,PAI-00173,Milestone 4-1,2024-05-11,2024-06-22,COMPLETED,42
MS-00173-08-01,PAI-00173,Milestone 8-1,2024-10-30,2024-12-12,COMPLETED,43
MS-00173-08-02,PAI-00173,Milestone 8-2,2024-10-30,,DELAYED,0
MS-00173-12-01,PAI-00173,Milestone 12-1,2025-03-01,2025-05-04,COMPLETED,64
MS-00173-16-01,PAI-00173,Milestone 16-1,2025-06-18,2025-08-01,COMPLETED,44
MS-00173-16-02,PAI-00173,Milestone 16-2,2025-06-22,2025-07-10,COMPLETED,18
MS-00173-20-01,PAI-00173,Milestone 20-1,2025-09-18,2025-10-09,COMPLETED,21
MS-00173-20-02,PAI-00173,Milestone 20-2,2025-09-17,,DELAYED,0
MS-00173-24-01,PAI-00173,Milestone 24-1,2026-02-03,2026-03-26,COMPLETED,51
MS-00173-24-02,PAI-00173,Milestone 24-2,2026-02-16,2026-03-28,COMPLETED,40
MS-00174-04-01,PAI-00174,Milestone 4-1,2024-06-19,,DELAYED,0
MS-00174-08-01,PAI-00174,Milestone 8-1,2024-10-07,2024-10-07,COMPLETED,0
MS-00174-08-02,PAI-00174,Milestone 8-2,2024-10-26,,DELAYED,0
MS-00174-12-01,PAI-00174,Milestone 12-1,2025-01-30,,DELAYED,0
MS-00174-16-01,PAI-00174,Milestone 16-1,2025-06-25,2025-07-18,COMPLETED,23
MS-00174-20-01,PAI-00174,Milestone 20-1,2025-10-22,2025-10-22,COMPLETED,0
MS-00174-24-01,PAI-00174,Milestone 24-1,2026-01-13,2026-03-09,COMPLETED,55
MS-00175-04-01,PAI-00175,Milestone 4-1,2024-06-07,2024-07-08,COMPLETED,31
MS-00175-08-01,PAI-00175,Milestone 8-1,2024-11-10,2024-11-28,COMPLETED,18
MS-00175-12-01,PAI-00175,Milestone 12-1,2025-01-17,2025-02-05,COMPLETED,19
MS-00175-12-02,PAI-00175,Milestone 12-2,2025-03-14,,DELAYED,0
MS-00175-16-01,PAI-00175,Milestone 16-1,2025-06-22,2025-08-13,COMPLETED,52
MS-00175-20-01,PAI-00175,Milestone 20-1,2025-11-06,2025-11-06,COMPLETED,0
MS-00175-24-01,PAI-00175,Milestone 24-1,2026-01-18,2026-01-25,COMPLETED,7
MS-00176-04-01,PAI-00176,Milestone 4-1,2024-05-31,2024-05-31,COMPLETED,0
MS-00176-04-02,PAI-00176,Milestone 4-2,2024-05-10,,DELAYED,0
MS-00176-08-01,PAI-00176,Milestone 8-1,2024-10-29,,DELAYED,0
MS-00176-12-01,PAI-00176,Milestone 12-1,2025-03-07,,DELAYED,0
MS-00176-16-01,PAI-00176,Milestone 16-1,2025-05-13,2025-06-11,COMPLETED,29
MS-00176-20-01,PAI-00176,Milestone 20-1,2025-10-28,2025-10-28,COMPLETED,0
MS-00176-20-02,PAI-00176,Milestone 20-2,2025-11-04,2025-11-26,COMPLETED,22
MS-00176-24-01,PAI-00176,Milestone 24-1,2026-01-29,2026-03-02,COMPLETED,32
MS-00177-04-01,PAI-00177,Milestone 4-1,2024-05-28,,DELAYED,0
MS-00177-04-02,PAI-00177,Milestone 4-2,2024-06-13,2024-07-10,COMPLETED,27
MS-00177-08-01,PAI-00177,Milestone 8-1,2024-09-24,2024-10-13,COMPLETED,19
MS-00177-08-02,PAI-00177,Milestone 8-2,2024-09-17,2024-10-10,COMPLETED,23
MS-00177-12-01,PAI-00177,Milestone 12-1,2025-02-19,2025-03-20,COMPLETED,29
MS-00177-16-01,PAI-00177,Milestone 16-1,2025-07-14,2025-08-27,COMPLETED,44
MS-00177-20-01,PAI-00177,Milestone 20-1,2025-09-10,,DELAYED,0
MS-00177-20-02,PAI-00177,Milestone 20-2,2025-10-04,,DELAYED,0
MS-00177-24-01,PAI-00177,Milestone 24-1,2026-01-10,2026-02-02,COMPLETED,23
MS-00177-24-02,PAI-00177,Milestone 24-2,2026-02-21,2026-04-08,COMPLETED,46
MS-00178-04-01,PAI-00178,Milestone 4-1,2024-06-13,2024-07-22,COMPLETED,39
MS-00178-08-01,PAI-00178,Milestone 8-1,2024-11-15,2024-11-15,COMPLETED,0
MS-00178-08-02,PAI-00178,Milestone 8-2,2024-11-02,2024-11-16,COMPLETED,14
MS-00178-12-01,PAI-00178,Milestone 12-1,2025-01-30,2025-03-05,COMPLETED,34
MS-00178-16-01,PAI-00178,Milestone 16-1,2025-06-18,2025-06-25,COMPLETED,7
MS-00178-16-02,PAI-00178,Milestone 16-2,2025-06-23,2025-06-23,COMPLETED,0
MS-00178-20-01,PAI-00178,Milestone 20-1,2025-09-19,,DELAYED,0
MS-00178-24-01,PAI-00178,Milestone 24-1,2026-03-11,2026-03-11,COMPLETED,0
MS-00178-24-02,PAI-00178,Milestone 24-2,2026-02-02,,DELAYED,0
MS-00179-04-01,PAI-00179,Milestone 4-1,2024-07-05,2024-07-18,COMPLETED,13
MS-00179-04-02,PAI-00179,Milestone 4-2,2024-07-08,2024-07-08,COMPLETED,0
MS-00179-08-01,PAI-00179,Milestone 8-1,2024-09-27,2024-11-04,COMPLETED,38
MS-00179-08-02,PAI-00179,Milestone 8-2,2024-11-11,,DELAYED,0
MS-00179-12-01,PAI-00179,Milestone 12-1,2025-02-13,2025-03-13,COMPLETED,28
MS-00179-12-02,PAI-00179,Milestone 12-2,2025-03-10,2025-04-11,COMPLETED,32
MS-00179-16-01,PAI-00179,Milestone 16-1,2025-06-04,2025-06-22,COMPLETED,18
MS-00179-20-01,PAI-00179,Milestone 20-1,2025-10-27,2025-10-27,COMPLETED,0
MS-00179-20-02,PAI-00179,Milestone 20-2,2025-10-07,2025-10-07,COMPLETED,0
MS-00179-24-01,PAI-00179,Milestone 24-1,2026-01-12,2026-01-15,COMPLETED,3
MS-00180-04-01,PAI-00180,Milestone 4-1,2024-07-14,,DELAYED,0
MS-00180-04-02,PAI-00180,Milestone 4-2,2024-05-14,,DELAYED,0
MS-00180-08-01,PAI-00180,Milestone 8-1,2024-10-24,2024-12-28,COMPLETED,65
MS-00180-08-02,PAI-00180,Milestone 8-2,2024-11-08,,DELAYED,0
MS-00180-12-01,PAI-00180,Milestone 12-1,2025-03-16,2025-04-20,COMPLETED,35
MS-00180-16-01,PAI-00180,Milestone 16-1,2025-07-05,2025-07-17,COMPLETED,12
MS-00180-16-02,PAI-00180,Milestone 16-2,2025-07-03,2025-08-04,COMPLETED,32
MS-00180-20-01,PAI-00180,Milestone 20-1,2025-10-13,,DELAYED,0
MS-00180-20-02,PAI-00180,Milestone 20-2,2025-10-29,2025-10-29,COMPLETED,0
MS-00180-24-01,PAI-00180,Milestone 24-1,2026-02-13,,DELAYED,0
MS-00181-04-01,PAI-00181,Milestone 4-1,2024-06-04,2024-06-14,COMPLETED,10
MS-00181-04-02,PAI-00181,Milestone 4-2,2024-07-02,2024-07-02,COMPLETED,0
MS-00181-08-01,PAI-00181,Milestone 8-1,2024-09-22,2024-10-07,COMPLETED,15
MS-00181-12-01,PAI-00181,Milestone 12-1,2025-01-13,,DELAYED,0
MS-00181-12-02,PAI-00181,Milestone 12-2,2025-02-15,,DELAYED,0
MS-00181-16-01,PAI-00181,Milestone 16-1,2025-05-16,2025-05-16,COMPLETED,0
MS-00181-20-01,PAI-00181,Milestone 20-1,2025-10-14,2025-10-14,COMPLETED,0
MS-00181-20-02,PAI-00181,Milestone 20-2,2025-10-02,,DELAYED,0
MS-00181-24-01,PAI-00181,Milestone 24-1,2026-03-14,2026-04-08,COMPLETED,25
MS-00181-24-02,PAI-00181,Milestone 24-2,2026-02-13,,DELAYED,0
MS-00182-04-01,PAI-00182,Milestone 4-1,2024-06-25,2024-06-25,COMPLETED,0
MS-00182-08-01,PAI-00182,Milestone 8-1,2024-10-12,2024-11-18,COMPLETED,37
MS-00182-08-02,PAI-00182,Milestone 8-2,2024-10-26,2024-11-23,COMPLETED,28
MS-00182-12-01,PAI-00182,Milestone 12-1,2025-01-22,2025-02-13,COMPLETED,22
MS-00182-16-01,PAI-00182,Milestone 16-1,2025-06-16,2025-07-07,COMPLETED,21
MS-00182-16-02,PAI-00182,Milestone 16-2,2025-06-18,2025-07-22,COMPLETED,34
MS-00182-20-01,PAI-00182,Milestone 20-1,2025-10-07,2025-11-23,COMPLETED,47
MS-00182-20-02,PAI-00182,Milestone 20-2,2025-11-05,2025-11-22,COMPLETED,17
MS-00182-24-01,PAI-00182,Milestone 24-1,2026-03-05,2026-03-14,COMPLETED,9
MS-00183-04-01,PAI-00183,Milestone 4-1,2024-05-25,2024-06-21,COMPLETED,27
MS-00183-08-01,PAI-00183,Milestone 8-1,2024-10-08,2024-10-08,COMPLETED,0
MS-00183-12-01,PAI-00183,Milestone 12-1,2025-01-24,,DELAYED,0
MS-00183-16-01,PAI-00183,Milestone 16-1,2025-06-03,,DELAYED,0
MS-00183-16-02,PAI-00183,Milestone 16-2,2025-06-18,,DELAYED,0
MS-00183-20-01,PAI-00183,Milestone 20-1,2025-10-15,,DELAYED,0
MS-00183-20-02,PAI-00183,Milestone 20-2,2025-09-25,2025-11-15,COMPLETED,51
MS-00183-24-01,PAI-00183,Milestone 24-1,2026-03-05,,DELAYED,0
MS-00184-04-01,PAI-00184,Milestone 4-1,2024-07-01,,DELAYED,0
MS-00184-04-02,PAI-00184,Milestone 4-2,2024-07-16,,DELAYED,0
MS-00184-08-01,PAI-00184,Milestone 8-1,2024-11-13,2024-12-31,COMPLETED,48
MS-00184-12-01,PAI-00184,Milestone 12-1,2025-01-10,,DELAYED,0
MS-00184-16-01,PAI-00184,Milestone 16-1,2025-07-07,,DELAYED,0
MS-00184-20-01,PAI-00184,Milestone 20-1,2025-09-15,2025-10-07,COMPLETED,22
MS-00184-20-02,PAI-00184,Milestone 20-2,2025-09-12,2025-11-04,COMPLETED,53
MS-00184-24-01,PAI-00184,Milestone 24-1,2026-01-10,,DELAYED,0
MS-00184-24-02,PAI-00184,Milestone 24-2,2026-03-02,,DELAYED,0
MS-00185-04-01,PAI-00185,Milestone 4-1,2024-07-07,2024-07-29,COMPLETED,22
MS-00185-04-02,PAI-00185,Milestone 4-2,2024-05-22,2024-05-22,COMPLETED,0
MS-00185-08-01,PAI-00185,Milestone 8-1,2024-11-14,,DELAYED,0
MS-00185-12-01,PAI-00185,Milestone 12-1,2025-02-28,2025-03-17,COMPLETED,17
MS-00185-12-02,PAI-00185,Milestone 12-2,2025-01-14,,DELAYED,0
MS-00185-16-01,PAI-00185,Milestone 16-1,2025-06-08,,DELAYED,0
MS-00185-20-01,PAI-00185,Milestone 20-1,2025-09-23,2025-09-28,COMPLETED,5
MS-00185-20-02,PAI-00185,Milestone 20-2,2025-09-28,2025-10-28,COMPLETED,30
MS-00185-24-01,PAI-00185,Milestone 24-1,2026-01-11,2026-01-12,COMPLETED,1
MS-00186-04-01,PAI-00186,Milestone 4-1,2024-05-18,2024-06-18,COMPLETED,31
MS-00186-08-01,PAI-00186,Milestone 8-1,2024-09-26,,DELAYED,0
MS-00186-12-01,PAI-00186,Milestone 12-1,2025-03-06,2025-03-12,COMPLETED,6
MS-00186-12-02,PAI-00186,Milestone 12-2,2025-02-14,2025-03-08,COMPLETED,22
MS-00186-16-01,PAI-00186,Milestone 16-1,2025-07-17,,DELAYED,0
MS-00186-20-01,PAI-00186,Milestone 20-1,2025-09-16,2025-11-03,COMPLETED,48
MS-00186-24-01,PAI-00186,Milestone 24-1,2026-02-15,2026-03-03,COMPLETED,16
MS-00186-24-02,PAI-00186,Milestone 24-2,2026-03-14,2026-03-31,COMPLETED,17
MS-00187-04-01,PAI-00187,Milestone 4-1,2024-06-15,2024-07-21,COMPLETED,36
MS-00187-08-01,PAI-00187,Milestone 8-1,2024-10-09,2024-10-28,COMPLETED,19
MS-00187-12-01,PAI-00187,Milestone 12-1,2025-03-06,2025-04-13,COMPLETED,38
MS-00187-12-02,PAI-00187,Milestone 12-2,2025-01-31,2025-02-12,COMPLETED,12
MS-00187-16-01,PAI-00187,Milestone 16-1,2025-05-29,,DELAYED,0
MS-00187-20-01,PAI-00187,Milestone 20-1,2025-11-12,2025-12-20,COMPLETED,38
MS-00187-24-01,PAI-00187,Milestone 24-1,2026-01-29,2026-01-29,COMPLETED,0
MS-00188-04-01,PAI-00188,Milestone 4-1,2024-06-19,,DELAYED,0
MS-00188-04-02,PAI-00188,Milestone 4-2,2024-06-05,,DELAYED,0
MS-00188-08-01,PAI-00188,Milestone 8-1,2024-11-14,2025-01-16,COMPLETED,63
MS-00188-08-02,PAI-00188,Milestone 8-2,2024-10-01,,DELAYED,0
MS-00188-12-01,PAI-00188,Milestone 12-1,2025-03-19,2025-04-11,COMPLETED,23
MS-00188-12-02,PAI-00188,Milestone 12-2,2025-01-27,2025-03-22,COMPLETED,54
MS-00188-16-01,PAI-00188,Milestone 16-1,2025-06-23,2025-07-25,COMPLETED,32
MS-00188-16-02,PAI-00188,Milestone 16-2,2025-06-13,2025-07-07,COMPLETED,24
MS-00188-20-01,PAI-00188,Milestone 20-1,2025-10-01,2025-11-11,COMPLETED,41
MS-00188-24-01,PAI-00188,Milestone 24-1,2026-03-11,2026-04-24,COMPLETED,44
MS-00189-04-01,PAI-00189,Milestone 4-1,2024-06-05,,DELAYED,0
MS-00189-04-02,PAI-00189,Milestone 4-2,2024-05-23,,DELAYED,0
MS-00189-08-01,PAI-00189,Milestone 8-1,2024-10-22,2024-10-22,COMPLETED,0
MS-00189-12-01,PAI-00189,Milestone 12-1,2025-01-25,,DELAYED,0
MS-00189-16-01,PAI-00189,Milestone 16-1,2025-05-24,,DELAYED,0
MS-00189-20-01,PAI-00189,Milestone 20-1,2025-11-10,,DELAYED,0
MS-00189-20-02,PAI-00189,Milestone 20-2,2025-10-31,2025-11-30,COMPLETED,30
MS-00189-24-01,PAI-00189,Milestone 24-1,2026-02-04,2026-02-28,COMPLETED,24
MS-00190-04-01,PAI-00190,Milestone 4-1,2024-06-25,,DELAYED,0
MS-00190-08-01,PAI-00190,Milestone 8-1,2024-10-01,,DELAYED,0
MS-00190-12-01,PAI-00190,Milestone 12-1,2025-02-05,2025-03-15,COMPLETED,38
MS-00190-12-02,PAI-00190,Milestone 12-2,2025-02-05,2025-03-25,COMPLETED,48
MS-00190-16-01,PAI-00190,Milestone 16-1,2025-05-21,2025-06-09,COMPLETED,19
MS-00190-20-01,PAI-00190,Milestone 20-1,2025-10-12,,DELAYED,0
MS-00190-24-01,PAI-00190,Milestone 24-1,2026-02-13,2026-04-03,COMPLETED,49
MS-00191-04-01,PAI-00191,Milestone 4-1,2024-05-18,2024-06-09,COMPLETED,22
MS-00191-04-02,PAI-00191,Milestone 4-2,2024-06-18,2024-07-27,COMPLETED,39
MS-00191-08-01,PAI-00191,Milestone 8-1,2024-10-20,2024-11-03,COMPLETED,14
MS-00191-12-01,PAI-00191,Milestone 12-1,2025-02-27,,DELAYED,0
MS-00191-12-02,PAI-00191,Milestone 12-2,2025-02-09,,DELAYED,0
MS-00191-16-01,PAI-00191,Milestone 16-1,2025-05-26,2025-06-07,COMPLETED,12
MS-00191-20-01,PAI-00191,Milestone 20-1,2025-10-28,2025-11-19,COMPLETED,22
MS-00191-24-01,PAI-00191,Milestone 24-1,2026-02-01,,DELAYED,0
MS-00191-24-02,PAI-00191,Milestone 24-2,2026-01-11,2026-02-18,COMPLETED,38
MS-00192-04-01,PAI-00192,Milestone 4-1,2024-05-25,2024-05-25,COMPLETED,0
MS-00192-04-02,PAI-00192,Milestone 4-2,2024-07-07,2024-07-31,COMPLETED,24
MS-00192-08-01,PAI-00192,Milestone 8-1,2024-10-24,,DELAYED,0
MS-00192-08-02,PAI-00192,Milestone 8-2,2024-10-15,2024-10-26,COMPLETED,11
MS-00192-12-01,PAI-00192,Milestone 12-1,2025-01-13,2025-01-13,COMPLETED,0
MS-00192-12-02,PAI-00192,Milestone 12-2,2025-02-14,2025-05-06,COMPLETED,81
MS-00192-16-01,PAI-00192,Milestone 16-1,2025-05-16,2025-05-18,COMPLETED,2
MS-00192-16-02,PAI-00192,Milestone 16-2,2025-06-30,,DELAYED,0
MS-00192-20-01,PAI-00192,Milestone 20-1,2025-10-10,2025-10-13,COMPLETED,3
MS-00192-24-01,PAI-00192,Milestone 24-1,2026-01-15,,DELAYED,0
MS-00193-04-01,PAI-00193,Milestone 4-1,2024-07-02,2024-07-09,COMPLETED,7
MS-00193-04-02,PAI-00193,Milestone 4-2,2024-05-16,2024-06-04,COMPLETED,19
MS-00193-08-01,PAI-00193,Milestone 8-1,2024-10-20,2024-10-23,COMPLETED,3
MS-00193-12-01,PAI-00193,Milestone 12-1,2025-02-09,2025-02-09,COMPLETED,0
MS-00193-16-01,PAI-00193,Milestone 16-1,2025-05-22,2025-06-01,COMPLETED,10
MS-00193-20-01,PAI-00193,Milestone 20-1,2025-10-23,2025-10-23,COMPLETED,0
MS-00193-20-02,PAI-00193,Milestone 20-2,2025-10-13,2025-11-12,COMPLETED,30
MS-00193-24-01,PAI-00193,Milestone 24-1,2026-03-15,2026-04-18,COMPLETED,34
MS-00194-04-01,PAI-00194,Milestone 4-1,2024-06-04,2024-06-04,COMPLETED,0
MS-00194-08-01,PAI-00194,Milestone 8-1,2024-11-04,,DELAYED,0
MS-00194-08-02,PAI-00194,Milestone 8-2,2024-10-18,2024-11-15,COMPLETED,28
MS-00194-12-01,PAI-00194,Milestone 12-1,2025-02-25,2025-05-11,COMPLETED,75
MS-00194-16-01,PAI-00194,Milestone 16-1,2025-05-10,2025-05-30,COMPLETED,20
MS-00194-20-01,PAI-00194,Milestone 20-1,2025-11-07,2025-12-20,COMPLETED,43
MS-00194-20-02,PAI-00194,Milestone 20-2,2025-11-06,2025-11-26,COMPLETED,20
MS-00194-24-01,PAI-00194,Milestone 24-1,2026-01-30,2026-02-24,COMPLETED,25
MS-00195-04-01,PAI-00195,Milestone 4-1,2024-06-19,2024-07-21,COMPLETED,32
MS-00195-04-02,PAI-00195,Milestone 4-2,2024-06-26,2024-07-20,COMPLETED,24
MS-00195-08-01,PAI-00195,Milestone 8-1,2024-10-23,,DELAYED,0
MS-00195-08-02,PAI-00195,Milestone 8-2,2024-10-29,2024-12-20,COMPLETED,52
MS-00195-12-01,PAI-00195,Milestone 12-1,2025-02-23,2025-04-19,COMPLETED,55
MS-00195-12-02,PAI-00195,Milestone 12-2,2025-03-02,,DELAYED,0
MS-00195-16-01,PAI-00195,Milestone 16-1,2025-07-10,,DELAYED,0
MS-00195-16-02,PAI-00195,Milestone 16-2,2025-05-31,,DELAYED,0
MS-00195-20-01,PAI-00195,Milestone 20-1,2025-09-18,,DELAYED,0
MS-00195-20-02,PAI-00195,Milestone 20-2,2025-10-06,2025-11-12,COMPLETED,37
MS-00195-24-01,PAI-00195,Milestone 24-1,2026-02-21,,DELAYED,0
MS-00196-04-01,PAI-00196,Milestone 4-1,2024-06-06,2024-07-08,COMPLETED,32
MS-00196-08-01,PAI-00196,Milestone 8-1,2024-10-20,2024-10-20,COMPLETED,0
MS-00196-08-02,PAI-00196,Milestone 8-2,2024-10-12,2024-11-13,COMPLETED,32
MS-00196-12-01,PAI-00196,Milestone 12-1,2025-01-20,,DELAYED,0
MS-00196-16-01,PAI-00196,Milestone 16-1,2025-06-11,2025-06-26,COMPLETED,15
MS-00196-20-01,PAI-00196,Milestone 20-1,2025-09-10,,DELAYED,0
MS-00196-20-02,PAI-00196,Milestone 20-2,2025-09-18,,DELAYED,0
MS-00196-24-01,PAI-00196,Milestone 24-1,2026-02-22,,DELAYED,0
MS-00197-04-01,PAI-00197,Milestone 4-1,2024-07-07,2024-07-09,COMPLETED,2
MS-00197-04-02,PAI-00197,Milestone 4-2,2024-05-11,2024-05-11,COMPLETED,0
MS-00197-08-01,PAI-00197,Milestone 8-1,2024-11-13,2024-11-21,COMPLETED,8
MS-00197-12-01,PAI-00197,Milestone 12-1,2025-02-16,2025-02-16,COMPLETED,0
MS-00197-16-01,PAI-00197,Milestone 16-1,2025-06-09,2025-06-11,COMPLETED,2
MS-00197-16-02,PAI-00197,Milestone 16-2,2025-05-25,2025-06-18,COMPLETED,24
MS-00197-20-01,PAI-00197,Milestone 20-1,2025-09-14,,DELAYED,0
MS-00197-24-01,PAI-00197,Milestone 24-1,2026-01-19,2026-01-20,COMPLETED,1
MS-00197-24-02,PAI-00197,Milestone 24-2,2026-01-23,2026-03-08,COMPLETED,44
MS-00198-04-01,PAI-00198,Milestone 4-1,2024-06-30,2024-09-22,COMPLETED,84
MS-00198-08-01,PAI-00198,Milestone 8-1,2024-09-13,2024-10-13,COMPLETED,30
MS-00198-12-01,PAI-00198,Milestone 12-1,2025-02-11,,DELAYED,0
MS-00198-12-02,PAI-00198,Milestone 12-2,2025-02-11,2025-03-14,COMPLETED,31
MS-00198-16-01,PAI-00198,Milestone 16-1,2025-06-16,2025-08-14,COMPLETED,59
MS-00198-16-02,PAI-00198,Milestone 16-2,2025-05-30,2025-08-01,COMPLETED,63
MS-00198-20-01,PAI-00198,Milestone 20-1,2025-10-07,2025-11-07,COMPLETED,31
MS-00198-20-02,PAI-00198,Milestone 20-2,2025-10-31,,DELAYED,0
MS-00198-24-01,PAI-00198,Milestone 24-1,2026-01-29,2026-03-09,COMPLETED,39
MS-00198-24-02,PAI-00198,Milestone 24-2,2026-01-22,2026-03-07,COMPLETED,44
MS-00199-04-01,PAI-00199,Milestone 4-1,2024-05-31,,DELAYED,0
MS-00199-04-02,PAI-00199,Milestone 4-2,2024-07-03,2024-07-03,COMPLETED,0
MS-00199-08-01,PAI-00199,Milestone 8-1,2024-10-12,,DELAYED,0
MS-00199-08-02,PAI-00199,Milestone 8-2,2024-11-15,,DELAYED,0
MS-00199-12-01,PAI-00199,Milestone 12-1,2025-02-17,2025-03-05,COMPLETED,16
MS-00199-12-02,PAI-00199,Milestone 12-2,2025-02-24,,DELAYED,0
MS-00199-16-01,PAI-00199,Milestone 16-1,2025-07-01,2025-08-04,COMPLETED,34
MS-00199-16-02,PAI-00199,Milestone 16-2,2025-05-18,,DELAYED,0
MS-00199-20-01,PAI-00199,Milestone 20-1,2025-11-15,2025-11-15,COMPLETED,0
MS-00199-24-01,PAI-00199,Milestone 24-1,2026-01-31,2026-02-09,COMPLETED,9
MS-00200-04-01,PAI-00200,Milestone 4-1,2024-06-23,,DELAYED,0
MS-00200-08-01,PAI-00200,Milestone 8-1,2024-11-17,2024-11-20,COMPLETED,3
MS-00200-08-02,PAI-00200,Milestone 8-2,2024-10-18,,DELAYED,0
MS-00200-12-01,PAI-00200,Milestone 12-1,2025-03-05,,DELAYED,0
MS-00200-16-01,PAI-00200,Milestone 16-1,2025-06-12,,DELAYED,0
MS-00200-16-02,PAI-00200,Milestone 16-2,2025-06-17,2025-06-17,COMPLETED,0
MS-00200-20-01,PAI-00200,Milestone 20-1,2025-10-08,2025-10-18,COMPLETED,10
MS-00200-24-01,PAI-00200,Milestone 24-1,2026-01-19,2026-01-19,COMPLETED,0
MS-00200-24-02,PAI-00200,Milestone 24-2,2026-01-10,2026-01-10,COMPLETED,0
MS-00201-04-01,PAI-00201,Milestone 4-1,2024-07-15,2024-07-15,COMPLETED,0
MS-00201-08-01,PAI-00201,Milestone 8-1,2024-09-20,2024-09-20,COMPLETED,0
MS-00201-08-02,PAI-00201,Milestone 8-2,2024-11-01,,DELAYED,0
MS-00201-12-01,PAI-00201,Milestone 12-1,2025-02-28,2025-02-28,COMPLETED,0
MS-00201-12-02,PAI-00201,Milestone 12-2,2025-01-26,,DELAYED,0
MS-00201-16-01,PAI-00201,Milestone 16-1,2025-05-16,2025-05-16,COMPLETED,0
MS-00201-20-01,PAI-00201,Milestone 20-1,2025-10-06,2025-10-06,COMPLETED,0
MS-00201-20-02,PAI-00201,Milestone 20-2,2025-10-30,2025-10-30,COMPLETED,0
MS-00201-24-01,PAI-00201,Milestone 24-1,2026-03-05,,DELAYED,0
MS-00201-24-02,PAI-00201,Milestone 24-2,2026-02-12,,DELAYED,0
MS-00202-04-01,PAI-00202,Milestone 4-1,2024-05-27,,DELAYED,0
MS-00202-04-02,PAI-00202,Milestone 4-2,2024-06-27,2024-06-27,COMPLETED,0
MS-00202-08-01,PAI-00202,Milestone 8-1,2024-10-16,2024-11-03,COMPLETED,18
